seed,epoch,train_weighted_loss,validation_weighted_loss,validation_pr_auc,validation_roc_auc,validation_brier,validation_logloss,best_so_far,patience_counter
101,1,0.16967668197569435,7.123318036811693,0.30095790882010165,0.7072840189864159,0.16022866307620084,0.7266836556089514,True,0
101,2,0.09663171312732684,9.56118661484548,0.2597742808606332,0.6768533371496704,0.16535681277300118,0.899996850282345,False,1
101,3,0.07801863233511626,11.888820683936277,0.26950057709943953,0.6894870074739682,0.16717015466884094,1.1112808942644126,False,2
101,4,0.06560005207055032,11.755880861520767,0.30762362962498613,0.7016434179030658,0.16373756250414556,1.1026960648794997,True,0
101,5,0.060313402049382285,11.846160321105094,0.2669874376074111,0.6811925502424042,0.16670695357143817,1.109156136947409,False,1
101,6,0.05771995058214075,12.82498849871045,0.2737250493418039,0.6837867453968414,0.16663868101279536,1.1992616901752726,False,2
101,7,0.05167618965743246,13.039235029061635,0.29309336210030035,0.6999327332915993,0.1658823041325945,1.226506846611577,False,3
101,8,0.05068632825080499,13.726439579438596,0.2646010081725576,0.6710017924108747,0.16731129014462728,1.2822744564637638,False,4
