seed,epoch,train_weighted_loss,validation_weighted_loss,validation_pr_auc,validation_roc_auc,validation_brier,validation_logloss,best_so_far,patience_counter
7,1,0.15635351390167462,7.5823666280110675,0.29015879876615913,0.6871470408555888,0.15857660248556385,0.744696632907636,True,0
7,2,0.09008699321078882,10.016144511747928,0.27537609907853755,0.6796927692077901,0.16404868080791557,0.952674265861594,False,1
7,3,0.07371380820298891,12.432179180732795,0.26100692730218983,0.6757227300562948,0.16699989715915686,1.1647258904093332,False,2
7,4,0.06607102881837632,12.354187268078327,0.2782292397242742,0.6841557570197775,0.1651964852122088,1.1607161978654124,False,3
7,5,0.05956393885178111,13.077746896945294,0.2644396333028247,0.671949440726478,0.1666127098011625,1.2348463798838147,False,4
