seed,epoch,train_weighted_loss,validation_weighted_loss,validation_pr_auc,validation_roc_auc,validation_brier,validation_logloss,best_so_far,patience_counter
29,1,0.16359354488624478,8.540493124019532,0.2867360241106294,0.6949039800271376,0.16114633750159188,0.8234859912098765,True,0
29,2,0.09261020774562068,10.329733671756017,0.27971358316594097,0.6941568148541654,0.1643303518163306,0.9708782984656751,False,1
29,3,0.08275489334147179,9.775057987233003,0.2832712327680016,0.696323828315555,0.16343522354335147,0.9210537656617491,False,2
29,4,0.07511184888387744,10.371648968696594,0.29731312968068485,0.6968397860963801,0.16376897453952521,0.9926679851822494,True,0
29,5,0.07110281492138619,12.386274681869008,0.29275062838021354,0.704120254921014,0.16534123175115706,1.1595651155988635,False,1
29,6,0.06365958320641148,12.907842378587949,0.2597868357299974,0.6823423088915209,0.16723002805222634,1.207876481263892,False,2
29,7,0.057517605738775554,14.908852311164141,0.27373647137207385,0.7025730889657076,0.167968196517713,1.3921809928735478,False,3
29,8,0.05215357808980178,14.316209571916433,0.27933384469910333,0.6975305827320034,0.16660600943984466,1.340628837160377,False,4
