execution_order,condition_id,target_id,target_role,comparison_group,hardware_mode,thread_count,batch_size,iteration_index,elapsed_ns,amortized_ns_per_flow,flows_per_second,status
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,1,1186570,1186570.0,842.7652814414657,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,2,1317441,1317441.0,759.047274223286,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,3,1167569,1167569.0,856.480430706879,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,4,1144051,1144051.0,874.0869069648118,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,5,1163200,1163200.0,859.6973865199449,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,6,1133860,1133860.0,881.9430970313796,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,7,1148290,1148290.0,870.8601485687414,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,8,1440351,1440351.0,694.2752148608221,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,9,1168799,1168799.0,855.5791029937568,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,10,1197210,1197210.0,835.2753485186391,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,11,1155980,1155980.0,865.0668696690254,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,12,1175420,1175420.0,850.7597284374947,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,13,1132500,1132500.0,883.0022075055188,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,14,1176390,1176390.0,850.0582289886858,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,15,1165000,1165000.0,858.3690987124463,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,16,1153590,1153590.0,866.8591093889511,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,17,1128090,1128090.0,886.4540949746918,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,18,1128110,1128110.0,886.4383792360674,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,19,1129250,1129250.0,885.5435023245517,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,20,1159890,1159890.0,862.1507211890782,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,21,1161950,1161950.0,860.6222298721976,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,22,1178740,1178740.0,848.3635067953917,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,23,1182320,1182320.0,845.7947087083023,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,24,1119440,1119440.0,893.3037947545201,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,25,1116900,1116900.0,895.335303071,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,26,1195660,1195660.0,836.3581620193031,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,27,1102160,1102160.0,907.3092835885897,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,28,1262710,1262710.0,791.9474780432562,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,29,1270100,1270100.0,787.3395795606646,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,30,1277990,1277990.0,782.4787361403454,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,31,1251020,1251020.0,799.3477322504835,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,32,1196910,1196910.0,835.4847064524483,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,33,1175340,1175340.0,850.8176357479538,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,34,1141360,1141360.0,876.14775355716,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,35,1161530,1161530.0,860.9334240183207,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,36,1143940,1143940.0,874.1717222931272,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,37,1332060,1332060.0,750.7169346726124,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,38,1221730,1221730.0,818.5114550678136,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,39,1183480,1183480.0,844.9656943928077,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,40,1179240,1179240.0,848.0037990570197,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,41,1191390,1191390.0,839.3557105565767,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,42,1147060,1147060.0,871.7939776472024,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,43,1167510,1167510.0,856.5237128589904,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,44,1145390,1145390.0,873.0650695396328,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,45,1139440,1139440.0,877.6240960471811,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,46,1155630,1155630.0,865.3288682363733,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,47,1142980,1142980.0,874.9059476106319,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,48,1166830,1166830.0,857.0228739405055,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,49,1145640,1145640.0,872.8745504696064,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,50,1176900,1176900.0,849.689863199932,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,51,1163020,1163020.0,859.8304414369486,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,52,1162550,1162550.0,860.1780568577695,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,53,1087150,1087150.0,919.8362691440923,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,54,1114440,1114440.0,897.3116542837658,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,55,1200740,1200740.0,832.8197611472924,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,56,1093830,1093830.0,914.2188457072854,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,57,1128420,1128420.0,886.1948565250527,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,58,1088370,1088370.0,918.8051857364683,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,59,1068180,1068180.0,936.171806249883,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,60,1086720,1086720.0,920.2002355712604,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,61,1195120,1195120.0,836.7360599772408,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,62,1219490,1219490.0,820.0149242716218,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,63,1247710,1247710.0,801.4682899071098,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,64,1271900,1271900.0,786.2253321802028,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,65,1267530,1267530.0,788.9359620679589,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,66,1411660,1411660.0,708.3858719521699,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,67,1166000,1166000.0,857.6329331046313,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,68,1102510,1102510.0,907.0212515079229,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,69,1088770,1088770.0,918.4676286084297,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,70,1101620,1101620.0,907.7540349666855,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,71,1117190,1117190.0,895.1028920774444,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,72,1078990,1078990.0,926.7926486807107,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,73,1090490,1090490.0,917.0189547817954,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,74,1130330,1130330.0,884.6973892580044,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,75,1110350,1110350.0,900.6169225919755,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,76,1137720,1137720.0,878.9508842245895,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,77,1095350,1095350.0,912.9501985666683,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,78,1097840,1097840.0,910.8795452889309,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,79,1114560,1114560.0,897.2150445018663,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,80,1133180,1133180.0,882.4723344923137,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,81,1104750,1104750.0,905.1821679112921,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,82,1219540,1219540.0,819.981304426259,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,83,1171010,1171010.0,853.9636723853766,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,84,1111850,1111850.0,899.4018977380043,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,85,1092650,1092650.0,915.2061501853293,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,86,1079120,1079120.0,926.6809993327896,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,87,1150659,1150659.0,869.0672040978257,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,88,1114320,1114320.0,897.4082848732859,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,89,1123020,1123020.0,890.4560916101227,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,90,1114770,1114770.0,897.0460274316675,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,91,1078481,1078481.0,927.2300578313386,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,92,1162290,1162290.0,860.3704755267618,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,93,1201901,1201901.0,832.0152824567082,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,94,1136521,1136521.0,879.8781544731686,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,95,1310349,1310349.0,763.1554646891783,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,96,1117211,1117211.0,895.0860670007726,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,97,1115050,1115050.0,896.8207703690417,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,98,1120671,1120671.0,892.3225460460742,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,99,1101380,1101380.0,907.9518422342879,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,100,1128240,1128240.0,886.3362405162022,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,101,1117321,1117321.0,894.997945979714,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,102,1091960,1091960.0,915.7844609692663,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,103,1104191,1104191.0,905.6404190941603,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,104,1121971,1121971.0,891.2886340199524,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,105,1103680,1103680.0,906.0597274572341,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,106,1106420,1106420.0,903.8159107752932,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,107,1151721,1151721.0,868.2658386883628,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,108,1121200,1121200.0,891.9015340706386,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,109,1104940,1104940.0,905.0265172769563,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,110,1098339,1098339.0,910.4657123165069,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,111,1281830,1281830.0,780.1346512408041,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,112,1127660,1127660.0,886.7921181916536,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,113,1236430,1236430.0,808.7801169496049,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,114,1168110,1168110.0,856.0837592350035,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,115,1116900,1116900.0,895.335303071,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,116,1078949,1078949.0,926.8278667481039,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,117,1063640,1063640.0,940.1677259223045,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,118,1069160,1069160.0,935.3137042163942,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,119,1076950,1076950.0,928.548214866057,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,120,1147471,1147471.0,871.4817193637138,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,121,1114079,1114079.0,897.6024141914531,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,122,1170400,1170400.0,854.4087491455912,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,123,1396379,1396379.0,716.1379539508973,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,124,1578920,1578920.0,633.3443113013959,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,125,1557750,1557750.0,641.9515326592842,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,126,1554570,1554570.0,643.2646969901646,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,127,1357080,1357080.0,736.8762342676923,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,128,1214950,1214950.0,823.0791390592206,PASS
1,CPUCOND_061,ENS_LGBM_XGB_EQUAL,OPERATIONAL_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,1,129,1148910,1148910.0,870.3901959248332,PASS
