disagreement_case_id,model,model_display,original_row_index,y_true,attack_category,rank,feature_index,feature_name,raw_feature_value,shap_value_raw_score,absolute_shap_value,direction
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,2,0,Dst Port,22.0,-1.4212043285369873,1.4212043285369873,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,3,66,Init Fwd Win Byts,26883.0,1.413628339767456,1.413628339767456,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,4,25,Fwd IAT Min,1001008.0,-1.2245359420776367,1.2245359420776367,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,5,38,Bwd Pkts/s,0.0,-0.9151132702827454,0.9151132702827454,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,6,2,Flow Duration,3004889.0,-0.6506655216217041,0.6506655216217041,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,7,37,Fwd Pkts/s,0.9983729848,-0.3705805838108063,0.3705805838108063,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,8,21,Fwd IAT Tot,3004889.0,-0.29315364360809326,0.29315364360809326,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,9,16,Flow Pkts/s,0.9983729848,-0.27049583196640015,0.27049583196640015,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,10,13,Bwd Pkt Len Mean,0.0,0.23429088294506073,0.23429088294506073,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,11,20,Flow IAT Min,1001008.0,-0.2223983108997345,0.2223983108997345,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,12,17,Flow IAT Mean,1502444.5,-0.21265313029289246,0.21265313029289246,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,13,22,Fwd IAT Mean,1502444.5,-0.130370631814003,0.130370631814003,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,14,18,Flow IAT Std,709138.298968897,-0.11701394617557526,0.11701394617557526,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,15,46,RST Flag Cnt,0.0,-0.0978698804974556,0.0978698804974556,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,16,7,Fwd Pkt Len Max,0.0,0.08964814245700836,0.08964814245700836,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,17,52,Down/Up Ratio,0.0,-0.08818294107913971,0.08818294107913971,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,18,24,Fwd IAT Max,2003881.0,-0.08538550138473511,0.08538550138473511,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,19,23,Fwd IAT Std,709138.298968897,0.07896560430526733,0.07896560430526733,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,20,53,Pkt Size Avg,0.0,-0.06481455266475677,0.06481455266475677,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,21,15,Flow Byts/s,0.0,-0.060859981924295425,0.060859981924295425,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,22,36,Bwd Header Len,0.0,0.05140014365315437,0.05140014365315437,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,23,19,Flow IAT Max,2003881.0,0.05037783458828926,0.05037783458828926,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,24,10,Fwd Pkt Len Std,0.0,-0.04956653714179993,0.04956653714179993,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,25,77,Idle Min,0.0,-0.04800938069820404,0.04800938069820404,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,26,11,Bwd Pkt Len Max,0.0,0.0477021262049675,0.0477021262049675,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,27,75,Idle Std,0.0,-0.04665187746286392,0.04665187746286392,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,28,67,Init Bwd Win Byts,-1.0,0.03402123600244522,0.03402123600244522,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,29,5,TotLen Fwd Pkts,0.0,0.03250539302825928,0.03250539302825928,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,30,30,Bwd IAT Min,0.0,-0.03198441118001938,0.03198441118001938,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,31,8,Fwd Pkt Len Min,0.0,0.028072094544768333,0.028072094544768333,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,32,42,Pkt Len Std,0.0,0.023562178015708923,0.023562178015708923,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,33,48,ACK Flag Cnt,0.0,-0.019713830202817917,0.019713830202817917,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,34,6,TotLen Bwd Pkts,0.0,0.018551239743828773,0.018551239743828773,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,35,12,Bwd Pkt Len Min,0.0,-0.01847945526242256,0.01847945526242256,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,36,3,Tot Fwd Pkts,3.0,-0.017408574000000954,0.017408574000000954,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,37,9,Fwd Pkt Len Mean,0.0,-0.017127322033047676,0.017127322033047676,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,38,76,Idle Max,0.0,-0.016299353912472725,0.016299353912472725,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,39,40,Pkt Len Max,0.0,0.01562552899122238,0.01562552899122238,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,40,28,Bwd IAT Std,0.0,-0.014660350047051907,0.014660350047051907,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,41,14,Bwd Pkt Len Std,0.0,0.013744804076850414,0.013744804076850414,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,42,31,Fwd PSH Flags,0.0,-0.01363913994282484,0.01363913994282484,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,43,29,Bwd IAT Max,0.0,-0.013602130115032196,0.013602130115032196,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,44,35,Fwd Header Len,120.0,-0.012715531513094902,0.012715531513094902,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,45,73,Active Min,0.0,0.012463298626244068,0.012463298626244068,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,46,51,ECE Flag Cnt,0.0,-0.012015234678983688,0.012015234678983688,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,47,27,Bwd IAT Mean,0.0,-0.011295849457383156,0.011295849457383156,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,48,41,Pkt Len Mean,0.0,0.011224567890167236,0.011224567890167236,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,49,4,Tot Bwd Pkts,0.0,-0.009348277933895588,0.009348277933895588,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,50,55,Bwd Seg Size Avg,0.0,0.0071382662281394005,0.0071382662281394005,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,51,49,URG Flag Cnt,0.0,0.006986750289797783,0.006986750289797783,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,52,26,Bwd IAT Tot,0.0,0.005289524327963591,0.005289524327963591,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,53,43,Pkt Len Var,0.0,0.00472222501412034,0.00472222501412034,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,54,63,Subflow Fwd Byts,0.0,0.0043532331474125385,0.0043532331474125385,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,55,74,Idle Mean,0.0,-0.004309424664825201,0.004309424664825201,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,56,33,Fwd URG Flags,0.0,-0.004194509703665972,0.004194509703665972,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,57,70,Active Mean,0.0,0.00397886335849762,0.00397886335849762,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,58,65,Subflow Bwd Byts,0.0,0.003854930168017745,0.003854930168017745,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,59,39,Pkt Len Min,0.0,0.0026311776600778103,0.0026311776600778103,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,60,71,Active Std,0.0,-0.0021010912023484707,0.0021010912023484707,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,61,1,Protocol,6.0,0.0018901191651821136,0.0018901191651821136,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,62,54,Fwd Seg Size Avg,0.0,-0.0018851666245609522,0.0018851666245609522,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,63,62,Subflow Fwd Pkts,3.0,-0.001695216284133494,0.001695216284133494,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,64,64,Subflow Bwd Pkts,0.0,0.0016875338042154908,0.0016875338042154908,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,65,47,PSH Flag Cnt,1.0,0.0015656413743272424,0.0015656413743272424,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,66,45,SYN Flag Cnt,0.0,-0.0007059226627461612,0.0007059226627461612,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,67,72,Active Max,0.0,0.0005207973881624639,0.0005207973881624639,supports_attack
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,68,44,FIN Flag Cnt,0.0,-0.0004376166616566479,0.0004376166616566479,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,69,68,Fwd Act Data Pkts,0.0,-0.0002995056565850973,0.0002995056565850973,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,70,32,Bwd PSH Flags,0.0,0.0,0.0,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,71,34,Bwd URG Flags,0.0,0.0,0.0,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,72,50,CWE Flag Count,0.0,0.0,0.0,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,73,56,Fwd Byts/b Avg,0.0,0.0,0.0,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,74,57,Fwd Pkts/b Avg,0.0,0.0,0.0,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,75,58,Fwd Blk Rate Avg,0.0,0.0,0.0,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,76,59,Bwd Byts/b Avg,0.0,0.0,0.0,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,77,60,Bwd Pkts/b Avg,0.0,0.0,0.0,supports_benign
DISAGREE_04,xgboost,XGBoost,288123,0,Benign,78,61,Bwd Blk Rate Avg,0.0,0.0,0.0,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,1,66,Init Fwd Win Byts,26883.0,2.6082851970732723,2.6082851970732723,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,2,69,Fwd Seg Size Min,40.0,2.2433107805663677,2.2433107805663677,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,3,0,Dst Port,22.0,-1.779653716433539,1.779653716433539,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,4,25,Fwd IAT Min,1001008.0,-0.5720629758860666,0.5720629758860666,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,5,20,Flow IAT Min,1001008.0,-0.3933243510705313,0.3933243510705313,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,6,17,Flow IAT Mean,1502444.5,-0.30778349271536926,0.30778349271536926,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,7,37,Fwd Pkts/s,0.9983729848,-0.21939896213139312,0.21939896213139312,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,8,7,Fwd Pkt Len Max,0.0,0.20840437281888624,0.20840437281888624,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,9,13,Bwd Pkt Len Mean,0.0,0.19345935078340898,0.19345935078340898,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,10,24,Fwd IAT Max,2003881.0,-0.17556847008547263,0.17556847008547263,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,11,10,Fwd Pkt Len Std,0.0,0.17358956982336307,0.17358956982336307,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,12,22,Fwd IAT Mean,1502444.5,-0.11019606520304961,0.11019606520304961,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,13,4,Tot Bwd Pkts,0.0,-0.10458112783945887,0.10458112783945887,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,14,55,Bwd Seg Size Avg,0.0,0.09065408652272795,0.09065408652272795,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,15,53,Pkt Size Avg,0.0,-0.08823004867306762,0.08823004867306762,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,16,18,Flow IAT Std,709138.298968897,-0.08081843983026997,0.08081843983026997,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,17,19,Flow IAT Max,2003881.0,-0.07748412168605602,0.07748412168605602,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,18,21,Fwd IAT Tot,3004889.0,-0.07255866662391747,0.07255866662391747,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,19,11,Bwd Pkt Len Max,0.0,0.05648097132216031,0.05648097132216031,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,20,67,Init Bwd Win Byts,-1.0,0.056037202504323445,0.056037202504323445,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,21,16,Flow Pkts/s,0.9983729848,-0.05539388998518045,0.05539388998518045,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,22,51,ECE Flag Cnt,0.0,-0.04797315280017756,0.04797315280017756,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,23,40,Pkt Len Max,0.0,0.03908737604023579,0.03908737604023579,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,24,54,Fwd Seg Size Avg,0.0,0.03413753845385707,0.03413753845385707,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,25,46,RST Flag Cnt,0.0,-0.032114960932673006,0.032114960932673006,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,26,6,TotLen Bwd Pkts,0.0,0.030733777102874945,0.030733777102874945,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,27,23,Fwd IAT Std,709138.298968897,0.02983341555635976,0.02983341555635976,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,28,43,Pkt Len Var,0.0,-0.02920059182198513,0.02920059182198513,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,29,76,Idle Max,0.0,-0.02551210886675313,0.02551210886675313,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,30,35,Fwd Header Len,120.0,-0.024295633209337746,0.024295633209337746,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,31,8,Fwd Pkt Len Min,0.0,0.02190042933866067,0.02190042933866067,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,32,63,Subflow Fwd Byts,0.0,0.02156615129164207,0.02156615129164207,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,33,9,Fwd Pkt Len Mean,0.0,-0.020970539312126175,0.020970539312126175,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,34,30,Bwd IAT Min,0.0,0.01799579693249992,0.01799579693249992,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,35,65,Subflow Bwd Byts,0.0,0.01691802021784469,0.01691802021784469,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,36,14,Bwd Pkt Len Std,0.0,0.016380256435233415,0.016380256435233415,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,37,68,Fwd Act Data Pkts,0.0,0.015763396543539157,0.015763396543539157,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,38,64,Subflow Bwd Pkts,0.0,0.015366262444635343,0.015366262444635343,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,39,15,Flow Byts/s,0.0,-0.015036988495628189,0.015036988495628189,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,40,36,Bwd Header Len,0.0,0.014682241097198189,0.014682241097198189,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,41,48,ACK Flag Cnt,0.0,-0.014524057340358769,0.014524057340358769,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,42,41,Pkt Len Mean,0.0,-0.01429450843609942,0.01429450843609942,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,43,42,Pkt Len Std,0.0,-0.013423035678357958,0.013423035678357958,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,44,77,Idle Min,0.0,-0.011709316512871302,0.011709316512871302,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,45,2,Flow Duration,3004889.0,0.010211531163250673,0.010211531163250673,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,46,26,Bwd IAT Tot,0.0,0.008450530840778838,0.008450530840778838,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,47,47,PSH Flag Cnt,1.0,0.007984532858598209,0.007984532858598209,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,48,49,URG Flag Cnt,0.0,0.007925667905346332,0.007925667905346332,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,49,62,Subflow Fwd Pkts,3.0,-0.007137662577333597,0.007137662577333597,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,50,39,Pkt Len Min,0.0,0.0057494313629286,0.0057494313629286,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,51,3,Tot Fwd Pkts,3.0,-0.005027484962743064,0.005027484962743064,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,52,70,Active Mean,0.0,-0.004696963719776706,0.004696963719776706,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,53,27,Bwd IAT Mean,0.0,-0.0037195104978625356,0.0037195104978625356,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,54,28,Bwd IAT Std,0.0,-0.0036290082455189385,0.0036290082455189385,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,55,31,Fwd PSH Flags,0.0,-0.0032813068020370426,0.0032813068020370426,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,56,29,Bwd IAT Max,0.0,0.0030561446022231804,0.0030561446022231804,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,57,71,Active Std,0.0,0.0029200781546340486,0.0029200781546340486,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,58,73,Active Min,0.0,0.002754247846106542,0.002754247846106542,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,59,74,Idle Mean,0.0,0.0023300527433913693,0.0023300527433913693,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,60,12,Bwd Pkt Len Min,0.0,-0.001999116992568741,0.001999116992568741,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,61,5,TotLen Fwd Pkts,0.0,-0.0018874321451989387,0.0018874321451989387,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,62,75,Idle Std,0.0,-0.0006552589689106738,0.0006552589689106738,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,63,45,SYN Flag Cnt,0.0,-0.0005244592946509817,0.0005244592946509817,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,64,72,Active Max,0.0,0.00030814587130393434,0.00030814587130393434,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,65,52,Down/Up Ratio,0.0,0.0002320735653722862,0.0002320735653722862,supports_attack
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,66,44,FIN Flag Cnt,0.0,-0.00021861821429872358,0.00021861821429872358,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,67,38,Bwd Pkts/s,0.0,-0.00015039574637824615,0.00015039574637824615,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,68,33,Fwd URG Flags,0.0,-5.1466812345559565e-05,5.1466812345559565e-05,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,69,1,Protocol,6.0,0.0,0.0,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,70,32,Bwd PSH Flags,0.0,0.0,0.0,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,71,34,Bwd URG Flags,0.0,0.0,0.0,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,72,50,CWE Flag Count,0.0,0.0,0.0,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,73,56,Fwd Byts/b Avg,0.0,0.0,0.0,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,74,57,Fwd Pkts/b Avg,0.0,0.0,0.0,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,75,58,Fwd Blk Rate Avg,0.0,0.0,0.0,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,76,59,Bwd Byts/b Avg,0.0,0.0,0.0,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,77,60,Bwd Pkts/b Avg,0.0,0.0,0.0,supports_benign
DISAGREE_04,lightgbm,LightGBM,288123,0,Benign,78,61,Bwd Blk Rate Avg,0.0,0.0,0.0,supports_benign
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,1,0,Dst Port,3389.0,-1.3769375085830688,1.3769375085830688,supports_benign
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,2,66,Init Fwd Win Byts,63817.0,0.9868605732917786,0.9868605732917786,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,3,23,Fwd IAT Std,435072.3362,0.5194278359413147,0.5194278359413147,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,4,67,Init Bwd Win Byts,63817.0,-0.5152668952941895,0.5152668952941895,supports_benign
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,5,28,Bwd IAT Std,430066.1354,0.5032521486282349,0.5032521486282349,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,6,25,Fwd IAT Min,26960.0,0.3025336265563965,0.3025336265563965,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,7,4,Tot Bwd Pkts,112.0,-0.2762131989002228,0.2762131989002228,supports_benign
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,8,69,Fwd Seg Size Min,20.0,-0.22783750295639038,0.22783750295639038,supports_benign
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,9,12,Bwd Pkt Len Min,37.0,0.22552339732646942,0.22552339732646942,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,10,35,Fwd Header Len,2240.0,0.14033979177474976,0.14033979177474976,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,11,48,ACK Flag Cnt,1.0,0.12367820739746094,0.12367820739746094,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,12,9,Fwd Pkt Len Mean,0.455357143,-0.11889742314815521,0.11889742314815521,supports_benign
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,13,19,Flow IAT Max,1933539.0,0.11808138340711594,0.11808138340711594,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,14,26,Bwd IAT Tot,117000000.0,0.10938851535320282,0.10938851535320282,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,15,15,Flow Byts/s,47.36181491,-0.10855944454669952,0.10855944454669952,supports_benign
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,16,30,Bwd IAT Min,15456.0,-0.09791267663240433,0.09791267663240433,supports_benign
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,17,29,Bwd IAT Max,2015629.0,0.09632119536399841,0.09632119536399841,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,18,46,RST Flag Cnt,0.0,-0.09515327960252762,0.09515327960252762,supports_benign
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,19,53,Pkt Size Avg,25.45535714,-0.08554542064666748,0.08554542064666748,supports_benign
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,20,16,Flow Pkts/s,1.877375073,-0.08470866829156876,0.08470866829156876,supports_benign
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,21,11,Bwd Pkt Len Max,51.0,0.07431352883577347,0.07431352883577347,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,22,38,Bwd Pkts/s,0.938687537,-0.07036416977643967,0.07036416977643967,supports_benign
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,23,31,Fwd PSH Flags,1.0,0.06596097350120544,0.06596097350120544,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,24,22,Fwd IAT Mean,1074914.676,-0.06275629997253418,0.06275629997253418,supports_benign
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,25,21,Fwd IAT Tot,119000000.0,0.061684202402830124,0.061684202402830124,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,26,36,Bwd Header Len,2240.0,0.06005916744470596,0.06005916744470596,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,27,10,Fwd Pkt Len Std,4.819047031,0.05701209604740143,0.05701209604740143,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,28,27,Bwd IAT Mean,1056009.018,0.05696321278810501,0.05696321278810501,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,29,3,Tot Fwd Pkts,112.0,0.056587040424346924,0.056587040424346924,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,30,14,Bwd Pkt Len Std,3.621756082,0.05181087180972099,0.05181087180972099,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,31,47,PSH Flag Cnt,0.0,-0.05154149606823921,0.05154149606823921,supports_benign
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,32,73,Active Min,0.0,0.048133235424757004,0.048133235424757004,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,33,40,Pkt Len Max,51.0,0.04273243248462677,0.04273243248462677,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,34,41,Pkt Len Mean,25.34222222,0.042337097227573395,0.042337097227573395,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,35,13,Bwd Pkt Len Mean,50.0,0.041950587183237076,0.041950587183237076,supports_attack
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,36,17,Flow IAT Mean,535047.2152,-0.03968936204910278,0.03968936204910278,supports_benign
DISAGREE_05,xgboost,XGBoost,211974,0,Benign,37,68,Fwd Act Data Pkts,0.0,0.03599224612116814,0.03599224612116814,supports_attack
