case_id,selected_for_model,model_display,selected_outcome,models_disagree,rank,feature_index,feature_name,raw_feature_value,shap_value_raw_score,absolute_shap_value,direction
LIGHTGBM_FN_01,lightgbm,LightGBM,FN,False,66,45,SYN Flag Cnt,0.0,-0.0007801013621715882,0.0007801013621715882,supports_benign
LIGHTGBM_FN_01,lightgbm,LightGBM,FN,False,67,44,FIN Flag Cnt,0.0,-0.00033761548436584543,0.00033761548436584543,supports_benign
LIGHTGBM_FN_01,lightgbm,LightGBM,FN,False,68,33,Fwd URG Flags,0.0,-9.927716871941122e-06,9.927716871941122e-06,supports_benign
LIGHTGBM_FN_01,lightgbm,LightGBM,FN,False,69,1,Protocol,6.0,0.0,0.0,supports_benign
LIGHTGBM_FN_01,lightgbm,LightGBM,FN,False,70,32,Bwd PSH Flags,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_01,lightgbm,LightGBM,FN,False,71,34,Bwd URG Flags,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_01,lightgbm,LightGBM,FN,False,72,50,CWE Flag Count,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_01,lightgbm,LightGBM,FN,False,73,56,Fwd Byts/b Avg,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_01,lightgbm,LightGBM,FN,False,74,57,Fwd Pkts/b Avg,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_01,lightgbm,LightGBM,FN,False,75,58,Fwd Blk Rate Avg,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_01,lightgbm,LightGBM,FN,False,76,59,Bwd Byts/b Avg,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_01,lightgbm,LightGBM,FN,False,77,60,Bwd Pkts/b Avg,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_01,lightgbm,LightGBM,FN,False,78,61,Bwd Blk Rate Avg,0.0,0.0,0.0,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,1,66,Init Fwd Win Byts,-1.0,-0.7748490881342658,0.7748490881342658,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,2,69,Fwd Seg Size Min,8.0,-0.5261369894409968,0.5261369894409968,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,3,0,Dst Port,53.0,-0.3618674798390624,0.3618674798390624,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,4,35,Fwd Header Len,16.0,-0.3243542429989564,0.3243542429989564,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,5,10,Fwd Pkt Len Std,0.0,0.3221722059052068,0.3221722059052068,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,6,7,Fwd Pkt Len Max,37.0,0.3161604979344737,0.3161604979344737,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,7,25,Fwd IAT Min,1657660.0,0.21128995988451,0.21128995988451,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,8,19,Flow IAT Max,1656617.0,0.194418875725543,0.194418875725543,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,9,20,Flow IAT Min,381.0,0.1694143286003404,0.1694143286003404,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,10,27,Bwd IAT Mean,1656998.0,0.146276753773274,0.146276753773274,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,11,29,Bwd IAT Max,1656998.0,0.10393684901831189,0.10393684901831189,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,12,12,Bwd Pkt Len Min,165.0,-0.10248326546858806,0.10248326546858806,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,13,11,Bwd Pkt Len Max,165.0,-0.09101946629496502,0.09101946629496502,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,14,42,Pkt Len Std,70.10848736,-0.08531505800069925,0.08531505800069925,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,15,51,ECE Flag Cnt,0.0,-0.07851907467227275,0.07851907467227275,supports_benign
