run_id,candidate_id,seed,epoch,training_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate,improved_best_checkpoint,epochs_without_improvement,epoch_seconds
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,1,0.5479297253784153,0.42501167752507407,0.9307361918742181,0.8977981453374215,0.0005,True,0,25.400987253000494
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,2,0.42020965268998683,0.40856625976438987,0.9356546283895057,0.9061767965181247,0.0005,True,0,25.268655084000784
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,3,0.3861716166995038,0.3761936035640838,0.9398487691914073,0.9124996551426896,0.0005,True,0,25.29301022800064
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,4,0.3668902362739152,0.36332259501981756,0.9409028055246438,0.9140990534562021,0.0005,True,0,25.273000171000604
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,5,0.3625671679491127,0.3599886410165781,0.9417505364577865,0.9146501637995009,0.0005,True,0,25.266976295999484
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,6,0.35802760851687926,0.3634484545367231,0.9417262732405371,0.9140541607970992,0.0005,False,1,25.22842384800242
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,7,0.3553392348272705,0.36024434069070377,0.9424500314176187,0.9145804755277641,0.0005,False,2,25.19454647800012
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,8,0.3534153205350454,0.3581059107475462,0.9432076629962723,0.9155340100974958,0.0005,True,0,25.208224210997287
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,9,0.3523619743626262,0.356821070184351,0.943440865886084,0.916422989094926,0.0005,True,0,25.16789504299959
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,10,0.3499470192241072,0.35664786839951484,0.942615678743164,0.9151065368465594,0.0005,False,1,25.182716803999938
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,11,0.34987415608393896,0.35525538535072104,0.9443313481841934,0.9174620318214625,0.0005,True,0,25.249241328001517
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,12,0.3487147337594142,0.35500440683235057,0.9445389267872658,0.9174176748982484,0.0005,False,1,25.1511643920021
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,13,0.34756133783955323,0.3551567773278928,0.9443329900819454,0.9174194135840498,0.0005,False,2,25.157839087001776
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,14,0.34671575873664406,0.3516621582453264,0.9449984944848568,0.918256674096587,0.0005,True,0,25.161620021997805
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,15,0.34579469901750953,0.3528679184504351,0.9449002080389546,0.9178650357002207,0.0005,False,1,25.184877232997678
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,16,0.3453547162370032,0.3514777670097868,0.9450798967775926,0.918152233860694,0.0005,False,2,25.173029997000413
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,17,0.34505832569357137,0.3513400097921721,0.9449774668226736,0.9180697014385758,0.00025,False,3,25.171114773998852
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,18,0.3417515088200127,0.3514232415960442,0.9454448287966855,0.9185582035181284,0.00025,True,0,25.18755145400064
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,19,0.34149707746846675,0.3496221292927887,0.9451799595053227,0.9182533380615859,0.00025,False,1,25.17626289299733
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,20,0.3410504061463852,0.35226023142350715,0.9451999689496977,0.9183904535696737,0.00025,False,2,25.158671042001515
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,21,0.3406505312410276,0.3479553215905731,0.9456435673395642,0.918822638939961,0.00025,True,0,25.166590108998207
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,22,0.3404504283625905,0.3490019281686841,0.9455283312713302,0.9187396614729199,0.00025,False,1,25.21042411899907
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,23,0.3406768854185699,0.34836061705729443,0.9459617423144955,0.9191483585650777,0.00025,True,0,25.292048113999044
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,24,0.3392700245214619,0.34899575911630676,0.9459104075973782,0.9191188975495899,0.00025,False,1,25.24464278400046
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,25,0.33968927480813405,0.34853876798269817,0.9459752444684103,0.9190689863523183,0.00025,False,2,25.229654344002483
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,26,0.3401242728322302,0.3476504045298727,0.9458543866663209,0.9190000882280666,0.000125,False,3,25.222058611998364
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,27,0.33866446126657634,0.3470538019259634,0.9459645867774422,0.9191408636375205,0.000125,False,4,25.34374649900201
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,28,0.3384256657505002,0.3465077414330835,0.9458044647048769,0.9189759734287383,0.000125,False,5,25.248722972002724
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,29,0.33851599016086675,0.3464291750014151,0.9463495971558209,0.9195667468387994,0.000125,True,0,25.27331305899861
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,30,0.337924868727702,0.3469379943271318,0.9461211114916592,0.9193484720873077,0.000125,False,1,25.3154968969975
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,31,0.3376782155842413,0.3476443520448664,0.9463790755089514,0.9195944779108579,0.000125,True,0,25.278677624999546
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,32,0.3379141642026741,0.34680041075146656,0.9464075304756553,0.9196739381835544,0.000125,True,0,25.265719782000815
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,33,0.3378851686287643,0.34677279170539055,0.9464526456220652,0.9196710191982138,0.000125,False,1,25.217290433000016
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,34,0.3375290874772545,0.34670190739477263,0.9464055457262218,0.9196793556775834,0.000125,True,0,25.2133151190028
FT_DEEP_REGULARIZED_seed_997,FT_DEEP_REGULARIZED,997,35,0.33711784095388575,0.3473527839859017,0.946304073688564,0.9195627430370169,6.25e-05,False,1,25.181920154002
