run_id,candidate_id,seed,threshold,accuracy,precision,recall,f1,f2,fpr,fnr,true_negative,false_positive,false_negative,true_positive
FT_BALANCED_seed_313,FT_BALANCED,313,0.05,0.580784987445487,0.4025268715821233,0.9982229704451927,0.573709248259736,0.770246669457154,0.5836495597391592,0.0017770295548073325,11301,15842,19,10673
FT_BALANCED_seed_313,FT_BALANCED,313,0.055,0.5811285846438483,0.4027169811320755,0.998129442573887,0.5738868573886857,0.7703412831321822,0.5831337729801422,0.0018705574261129816,11315,15828,20,10672
FT_BALANCED_seed_313,FT_BALANCED,313,0.06,0.5842738205365402,0.4044901209753878,0.9975682753460531,0.5755915922398208,0.7713669959645341,0.5785285340603471,0.0024317246539468764,11440,15703,26,10666
FT_BALANCED_seed_313,FT_BALANCED,313,0.065,0.5848552927183824,0.40482064907952175,0.9974747474747475,0.5759105759105759,0.7715625135647419,0.5776811700991047,0.0025252525252525255,11463,15680,27,10665
FT_BALANCED_seed_313,FT_BALANCED,313,0.06999999999999999,0.5867847231399498,0.4059454933008526,0.9974747474747475,0.5770479385347906,0.7723783314020858,0.5749917105699444,0.0025252525252525255,11536,15607,27,10665
FT_BALANCED_seed_313,FT_BALANCED,313,0.07499999999999998,0.5887934452226774,0.4071090409285278,0.9972876917321362,0.5781910855655569,0.7731293503480278,0.5721180414839921,0.002712308267863823,11614,15529,29,10663
FT_BALANCED_seed_313,FT_BALANCED,313,0.07999999999999999,0.5902735562310031,0.4079601990049751,0.9970071081182192,0.5790016837760035,0.7736073616070133,0.5699443687138489,0.0029928918817807705,11673,15470,32,10660
FT_BALANCED_seed_313,FT_BALANCED,313,0.08499999999999999,0.5932337782476543,0.40970246790189896,0.9968200523756079,0.5807224976843023,0.7747666540664709,0.5657443908189956,0.0031799476243920687,11787,15356,34,10658
FT_BALANCED_seed_313,FT_BALANCED,313,0.08999999999999998,0.5944231531650588,0.410391711281439,0.996539468761691,0.581366798526804,0.7751233068047898,0.5639759790737944,0.003460531238309016,11835,15308,37,10655
FT_BALANCED_seed_313,FT_BALANCED,313,0.09499999999999997,0.5952160697766619,0.4108664635792234,0.996539468761691,0.5818430034129692,0.775461783671271,0.5628707217330435,0.003460531238309016,11865,15278,37,10655
FT_BALANCED_seed_313,FT_BALANCED,313,0.09999999999999998,0.5958504030659443,0.4112402053499054,0.9964459408903853,0.5822016994999863,0.7756825627957771,0.5619496739490845,0.003554059109614665,11890,15253,38,10654
FT_BALANCED_seed_313,FT_BALANCED,313,0.10499999999999998,0.5965375974626669,0.41164650875227016,0.9963524130190797,0.5825927647589619,0.7759261147610239,0.5609549423424087,0.003647586980920314,11917,15226,39,10653
FT_BALANCED_seed_313,FT_BALANCED,313,0.10999999999999997,0.597119069644509,0.4119967513632672,0.9963524130190797,0.5829434457851104,0.7761748633879781,0.5601444202925248,0.003647586980920314,11939,15204,39,10653
FT_BALANCED_seed_313,FT_BALANCED,313,0.11499999999999998,0.5977005418263512,0.41234759047803365,0.9963524130190797,0.5832945492375503,0.7764237715551798,0.5593338982426408,0.003647586980920314,11961,15182,39,10653
FT_BALANCED_seed_313,FT_BALANCED,313,0.11999999999999997,0.6016651248843663,0.4147490557956625,0.996258885147774,0.5856769759450172,0.7780748272486889,0.5537707696275282,0.0037411148522259632,12112,15031,40,10652
FT_BALANCED_seed_313,FT_BALANCED,313,0.12499999999999996,0.6022730276199286,0.41510757717492985,0.9960718294051627,0.5860019808517662,0.7782357067695546,0.5528497218435693,0.003928170594837262,12137,15006,42,10650
FT_BALANCED_seed_313,FT_BALANCED,313,0.12999999999999995,0.6031716664464121,0.4156518345042935,0.9959783015338571,0.5865278695747962,0.7785722641399075,0.5515602549460266,0.0040216984661429105,12172,14971,43,10649
FT_BALANCED_seed_313,FT_BALANCED,313,0.13499999999999995,0.6127923880005286,0.4215678503487635,0.9948559670781894,0.5921946331143525,0.7821323529411766,0.5377076962752828,0.0051440329218107,12548,14595,55,10637
FT_BALANCED_seed_313,FT_BALANCED,313,0.13999999999999996,0.6138760407030527,0.4222292816582615,0.9944818555929668,0.5927804878048781,0.7824020249885947,0.5360498102641565,0.005518144407033296,12593,14550,59,10633
FT_BALANCED_seed_313,FT_BALANCED,313,0.14499999999999996,0.6309501784062376,0.4331165910113279,0.9905536849981295,0.6027030872101296,0.7877746537540352,0.5107025752496039,0.009446315001870558,13281,13862,101,10591
FT_BALANCED_seed_313,FT_BALANCED,313,0.14999999999999997,0.6346240253733316,0.43554494567006913,0.9897119341563786,0.6048931062078426,0.7889478706906836,0.5052499723685665,0.0102880658436214,13429,13714,110,10582
FT_BALANCED_seed_313,FT_BALANCED,313,0.15499999999999997,0.6391436500594687,0.4385659155981576,0.9884960718294051,0.6075709235147021,0.7903001480550944,0.498471060678628,0.011503928170594837,13613,13530,123,10569
FT_BALANCED_seed_313,FT_BALANCED,313,0.15999999999999995,0.6431082331174838,0.44124409514652396,0.9871866816311261,0.6098864588449426,0.7913598944353641,0.49242898721585676,0.012813318368873925,13777,13366,137,10555
FT_BALANCED_seed_313,FT_BALANCED,313,0.16499999999999992,0.6451698163076517,0.4426490955638561,0.9864384586606809,0.6110837509777225,0.791876266987011,0.48926058283903767,0.013561541339319118,13863,13280,145,10547
FT_BALANCED_seed_313,FT_BALANCED,313,0.16999999999999993,0.6480243161094225,0.4445711389839098,0.9845679012345679,0.6125512786942481,0.7921350851054224,0.4845448181851674,0.015432098765432098,13991,13152,165,10527
FT_BALANCED_seed_313,FT_BALANCED,313,0.17499999999999993,0.6542354962336461,0.448892310324181,0.9816685372240928,0.6160709045019663,0.7933484504913076,0.47474486976384334,0.01833146277590722,14257,12886,196,10496
FT_BALANCED_seed_313,FT_BALANCED,313,0.17999999999999994,0.6671336064490551,0.45827849434061596,0.9769921436588104,0.6239025264289555,0.7966504987645283,0.454923921453045,0.023007856341189674,14795,12348,246,10446
FT_BALANCED_seed_313,FT_BALANCED,313,0.18499999999999994,0.6826483414827541,0.47015298016251306,0.9686681631126075,0.6330491121909477,0.7991882340231801,0.43001878937479276,0.031331836887392446,15471,11672,335,10357
FT_BALANCED_seed_313,FT_BALANCED,313,0.18999999999999995,0.6869300911854104,0.4735901782033075,0.9668911335578002,0.6357738076934903,0.8001919593789184,0.4233504034189294,0.03310886644219978,15652,11491,354,10338
FT_BALANCED_seed_313,FT_BALANCED,313,0.19499999999999995,0.6905510770450641,0.4765466297322253,0.9653946876169098,0.6381058358061326,0.8010492332526231,0.4177135909811001,0.03460531238309016,15805,11338,370,10322
FT_BALANCED_seed_313,FT_BALANCED,313,0.1999999999999999,0.6933527157393947,0.4788745473117281,0.9646464646464646,0.6400248215947875,0.8019469411874475,0.4135136130862469,0.03535353535353535,15919,11224,378,10314
FT_BALANCED_seed_313,FT_BALANCED,313,0.2049999999999999,0.6957314655742037,0.48086615643083813,0.9637111859334082,0.6415940224159402,0.8025422144681912,0.4098294219504108,0.036288814066591846,16019,11124,388,10304
FT_BALANCED_seed_313,FT_BALANCED,313,0.2099999999999999,0.6990352847892163,0.4836678103116041,0.9624953236064347,0.6438111920923395,0.8034194706846749,0.40474523818295693,0.037504676393565285,16157,10986,401,10291
FT_BALANCED_seed_313,FT_BALANCED,313,0.2149999999999999,0.7009382846570635,0.485297588143673,0.9616535727646839,0.645064148812698,0.8038464545383472,0.40176104336292967,0.03834642723531612,16238,10905,410,10282
FT_BALANCED_seed_313,FT_BALANCED,313,0.21999999999999992,0.7027091317563103,0.48682464454976304,0.9607182940516273,0.646200301962758,0.804158577065197,0.39892421618833585,0.03928170594837262,16315,10828,420,10272
FT_BALANCED_seed_313,FT_BALANCED,313,0.22499999999999992,0.7050614510373993,0.4888740648973174,0.9595959595959596,0.6477477193093216,0.8046427731158341,0.3952031831411414,0.04040404040404041,16416,10727,432,10260
FT_BALANCED_seed_313,FT_BALANCED,313,0.22999999999999993,0.7082066869300911,0.49164425662696887,0.9575383464272353,0.64970173879934,0.8049754686124041,0.39000847363961244,0.042461653572764685,16557,10586,454,10238
FT_BALANCED_seed_313,FT_BALANCED,313,0.23499999999999993,0.7170344918726047,0.4996564248552076,0.9521137298915077,0.6553788707912187,0.8061195400842545,0.3755664443871348,0.04788627010849233,16949,10194,512,10180
FT_BALANCED_seed_313,FT_BALANCED,313,0.23999999999999988,0.721844852649663,0.5041737056543775,0.9490273101384212,0.6585112596534494,0.8066747225490507,0.36764543344508716,0.05097268986157875,17164,9979,545,10147
FT_BALANCED_seed_313,FT_BALANCED,313,0.24499999999999988,0.7277388661292454,0.509851347946586,0.9463150018705574,0.662671513246226,0.8079791736540335,0.3583612717827801,0.05368499812944257,17416,9727,574,10118
FT_BALANCED_seed_313,FT_BALANCED,313,0.2499999999999999,0.7455794898903132,0.5280733171810807,0.9377104377104377,0.6756519981130804,0.8117692781034427,0.330103525770917,0.06228956228956229,18183,8960,666,10026
FT_BALANCED_seed_313,FT_BALANCED,313,0.2549999999999999,0.7518171005682569,0.5348277337898566,0.9349981294425739,0.6804383337870951,0.8132931988285063,0.32034041926095125,0.06500187055742611,18448,8695,695,9997
FT_BALANCED_seed_313,FT_BALANCED,313,0.2599999999999999,0.7680190299986784,0.5535784231436406,0.9252712308267864,0.6927143507334664,0.8157291512063194,0.29392476881700624,0.07472876917321362,19165,7978,799,9893
FT_BALANCED_seed_313,FT_BALANCED,313,0.2649999999999999,0.7766089599577111,0.5641539695268645,0.9211560044893379,0.6997513321492007,0.8176701092551389,0.2803301035257709,0.07884399551066218,19534,7609,843,9849
FT_BALANCED_seed_313,FT_BALANCED,313,0.2699999999999999,0.7871547508920312,0.5779431744344025,0.9150766928544707,0.7084464718873321,0.8194716652428095,0.2632354566554913,0.08492330714552937,19998,7145,908,9784
FT_BALANCED_seed_313,FT_BALANCED,313,0.2749999999999999,0.8045460552398572,0.6031150309626572,0.9017957351290684,0.7228156977397954,0.8205259126882818,0.23376192756880226,0.09820426487093153,20798,6345,1050,9642
FT_BALANCED_seed_313,FT_BALANCED,313,0.27999999999999986,0.8356548169684155,0.6560625087205246,0.879536101758324,0.7515384000639335,0.8234387587124794,0.18163062299672106,0.12046389824167603,22213,4930,1288,9404
FT_BALANCED_seed_313,FT_BALANCED,313,0.28499999999999986,0.8699088145896656,0.7309847878302642,0.8539094650205762,0.7876800966266931,0.8261247240218612,0.12378882216409387,0.14609053497942387,23783,3360,1562,9130
FT_BALANCED_seed_313,FT_BALANCED,313,0.28999999999999987,0.876040703052729,0.7474439313984169,0.847830153385709,0.794478527607362,0.8256521422325852,0.11284677449066058,0.15216984661429106,24080,3063,1627,9065
FT_BALANCED_seed_313,FT_BALANCED,313,0.2949999999999999,0.8769922029866526,0.7499172185430464,0.847268986157875,0.7956262076233972,0.8258277421236873,0.11129941421360941,0.15273101384212495,24122,3021,1633,9059
FT_BALANCED_seed_313,FT_BALANCED,313,0.2999999999999999,0.8883573410862957,0.7818055071453468,0.8391320613542835,0.8094550703717069,0.827003908266352,0.09225214604133662,0.1608679386457164,24639,2504,1720,8972
FT_BALANCED_seed_313,FT_BALANCED,313,0.3049999999999999,0.8890181049292982,0.7840083982153793,0.8381967826412271,0.8101975319802921,0.8267680215502131,0.09096267914379398,0.16180321735877293,24674,2469,1730,8962
FT_BALANCED_seed_313,FT_BALANCED,313,0.3099999999999999,0.8911061186731862,0.7901801483574709,0.836887392442948,0.8128633720930233,0.8271093692228055,0.08753638138746637,0.163112607557052,24767,2376,1744,8948
FT_BALANCED_seed_313,FT_BALANCED,313,0.31499999999999984,0.8918197436236289,0.7923274563657304,0.8364197530864198,0.8137767869329815,0.827213023772084,0.08635744022399883,0.16358024691358025,24799,2344,1749,8943
FT_BALANCED_seed_313,FT_BALANCED,313,0.31999999999999984,0.892348354698031,0.7940470901821413,0.8358585858585859,0.8144165489588554,0.8271476963515539,0.08539955052868142,0.16414141414141414,24825,2318,1755,8937
FT_BALANCED_seed_313,FT_BALANCED,313,0.32499999999999984,0.8935641601691555,0.7978371614978997,0.8349233071455293,0.8159590512316621,0.8272327964860908,0.0833364034926132,0.16507669285447063,24881,2262,1765,8927
FT_BALANCED_seed_313,FT_BALANCED,313,0.32999999999999985,0.8939341879212369,0.7992115401845713,0.8342686120463898,0.8163638859653136,0.8270132952585807,0.08256272335408761,0.16573138795361017,24902,2241,1772,8920
FT_BALANCED_seed_313,FT_BALANCED,313,0.33499999999999985,0.8942513545658781,0.8003411437292396,0.8338009726898615,0.8167285053364481,0.8268870462092122,0.08193641086099547,0.16619902731013841,24919,2224,1777,8915
FT_BALANCED_seed_313,FT_BALANCED,313,0.33999999999999986,0.8946213823179595,0.8015109272416584,0.8335203890759446,0.8172023290999955,0.8269155826080502,0.08131009836790333,0.16647961092405536,24936,2207,1780,8912
FT_BALANCED_seed_313,FT_BALANCED,313,0.34499999999999986,0.8950442711774812,0.8028841820639928,0.833146277590722,0.8177353467664203,0.8269127230195125,0.0805732601407361,0.16685372240927795,24956,2187,1784,8908
FT_BALANCED_seed_313,FT_BALANCED,313,0.3499999999999998,0.8952028544998017,0.803921568627451,0.8321174710063599,0.8177765522312607,0.826321166527352,0.07994694764764396,0.16788252899364012,24973,2170,1795,8897
FT_BALANCED_seed_313,FT_BALANCED,313,0.3549999999999998,0.895784326681644,0.8057443145782368,0.8317433595211373,0.8185374384463159,0.8264101849270514,0.07898905795232657,0.1682566404788627,24999,2144,1799,8893
FT_BALANCED_seed_313,FT_BALANCED,313,0.3599999999999998,0.8962072155411656,0.8070812528370404,0.8314627759072204,0.819090615930345,0.8264693304575795,0.0782890616365177,0.16853722409277966,25018,2125,1802,8890
FT_BALANCED_seed_313,FT_BALANCED,313,0.3649999999999998,0.8973437293511299,0.8108675799086758,0.8304339693228582,0.8205341465668607,0.8264455117465282,0.07629959842316619,0.1695660306771418,25072,2071,1813,8879
FT_BALANCED_seed_313,FT_BALANCED,313,0.36999999999999983,0.8981366459627329,0.8133822181484877,0.82996632996633,0.8215905934635683,0.8265956257684713,0.07501013152562355,0.17003367003367004,25107,2036,1818,8874
FT_BALANCED_seed_313,FT_BALANCED,313,0.37499999999999983,0.8990617153429364,0.8162908421537045,0.8294986906098017,0.8228417683351116,0.826823038054929,0.0735364550712891,0.17050130939019828,25147,1996,1823,8869
FT_BALANCED_seed_313,FT_BALANCED,313,0.37999999999999984,0.8998282014008193,0.8189463955637708,0.8287504676393566,0.8238192636667907,0.8267709188624318,0.07217330435102973,0.17124953236064347,25184,1959,1831,8861
FT_BALANCED_seed_313,FT_BALANCED,313,0.38499999999999984,0.9003832430289415,0.8208360367040505,0.8282828282828283,0.8245426190587032,0.8267826801351831,0.07121541465571234,0.1717171717171717,25210,1933,1836,8856
FT_BALANCED_seed_313,FT_BALANCED,313,0.38999999999999985,0.9010968679793842,0.8234965555762428,0.8273475495697717,0.8254175608845759,0.8265744720612971,0.06985226393545298,0.1726524504302282,25247,1896,1846,8846
