seed,epoch,train_weighted_loss,validation_weighted_loss,validation_pr_auc,validation_roc_auc,validation_brier,validation_logloss,validation_mean_gate_fine,validation_mean_gate_medium,validation_mean_gate_coarse,best_so_far,patience_counter
7,1,0.14575236545319684,5.899042116974082,0.2700902496997407,0.7109593682581292,0.17486228900643475,0.6942238408174768,0.6246002316474915,0.14206738770008087,0.23324184119701385,True,0
7,2,0.08034645319153616,9.15256611568871,0.31736158405408493,0.76245625241203,0.16828231910293204,0.9002060257081683,0.5129456520080566,0.09159157425165176,0.3953944742679596,True,0
7,3,0.06714165696464765,10.857242849403903,0.35973309823767546,0.790532425112868,0.16669559573033046,1.0362508882629964,0.5540280938148499,0.07794301211833954,0.36803287267684937,True,0
7,4,0.05672087079472011,10.833048294978482,0.3436684797905441,0.7675709341802249,0.16591302542453437,1.0245714898699412,0.5340456366539001,0.057476602494716644,0.4084559679031372,False,1
7,5,0.05078065896501106,12.789470002956334,0.33409447388181446,0.7624307744503586,0.1682037027285457,1.202145346661185,0.4337867498397827,0.04537618160247803,0.5208545923233032,False,2
7,6,0.046273383067680654,14.531663574091025,0.28747742034184937,0.7276588375165579,0.1707917464106026,1.362348987156211,0.4361317753791809,0.05412011593580246,0.5098357200622559,False,3
7,7,0.04275808954183003,13.743912270044996,0.30511800229130226,0.7428029307198712,0.17026864884160967,1.294766100457149,0.4144276976585388,0.12039542943239212,0.46514907479286194,False,4
