seed,epoch,train_weighted_loss,validation_weighted_loss,validation_pr_auc,validation_roc_auc,validation_brier,validation_logloss,validation_mean_gate_fine,validation_mean_gate_medium,validation_mean_gate_coarse,best_so_far,patience_counter
101,1,0.1564534194877916,9.580792968358312,0.2482937778219963,0.692670838890965,0.17207388148843586,0.9317877470356318,0.07304006069898605,0.8722164034843445,0.05482202768325806,True,0
101,2,0.08382961703822266,13.25128313358341,0.2353649459889677,0.678682347795651,0.17149034576463812,1.2488543608184888,0.012592517770826817,0.946648895740509,0.04062233865261078,False,1
101,3,0.06900526135823164,12.86129283969601,0.21306672115028216,0.6354512486477683,0.16967362315882478,1.2017550896113034,0.033030856400728226,0.9231048822402954,0.0438532717525959,False,2
101,4,0.05802768028034509,12.815617649577913,0.2240961683695882,0.6470181049754222,0.1685990221010346,1.1989396031241888,0.01742464490234852,0.9343266487121582,0.04813937097787857,False,3
101,5,0.051418783065478015,13.340843629082045,0.22700737576627292,0.6507127360583046,0.16911178831543952,1.2463964732902855,0.024128949269652367,0.8778254985809326,0.09791462123394012,False,4
