split,family,subset,component,feature,mean_abs_shap,normalized_importance_share,rank
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,RST Flag Cnt,0.018046108650805148,0.002310515207125559,40
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,PSH Flag Cnt,0.0264815909796085,0.003390543626397516,36
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,ACK Flag Cnt,0.014945980153037646,0.0019135934010598757,43
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,URG Flag Cnt,0.016902486866915804,0.0021640927526226875,42
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,CWE Flag Count,0.0,0.0,64
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,ECE Flag Cnt,0.03080382627654293,0.00394393663624711,34
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Down/Up Ratio,0.003521697738561521,0.0004508969959838431,56
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Pkt Size Avg,0.014397088356449263,0.0018433165969230824,44
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Fwd Seg Size Avg,0.0,0.0,65
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Bwd Seg Size Avg,0.0,0.0,66
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Subflow Fwd Pkts,0.0,0.0,67
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Subflow Fwd Byts,0.0,0.0,68
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Subflow Bwd Pkts,0.0,0.0,69
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Subflow Bwd Byts,0.0,0.0,70
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Init Fwd Win Byts,0.984267505178674,0.1260196911478418,3
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Init Bwd Win Byts,0.1804625243003844,0.0231053361575378,9
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Fwd Act Data Pkts,0.007397779998024051,0.0009471672544563366,50
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Fwd Seg Size Min,0.1736282893921867,0.022230321826747175,10
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Active Mean,0.001986599021315861,0.0002543521896066085,59
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Active Std,0.00017634866199054875,2.257862197162538e-05,60
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Active Max,0.0021462818100237216,0.000274797013405742,58
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Active Min,0.003330995281855101,0.0004264806004726298,57
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Idle Mean,0.07762587727660311,0.009938750418974768,22
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Idle Std,0.006264355568215697,0.000802050407834504,54
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Idle Max,0.011410017421267725,0.0014608700011473341,48
CHRONOLOGICAL_NATURAL,FULL,FULL,LightGBM,Idle Min,0.05932651493858387,0.0075958101330196705,25
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Dst Port,3.836267881103605,0.23379012105695735,1
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Protocol,0.020662222377877335,0.0012591986849573333,50
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Flow Duration,0.07054329314939095,0.004299054590631997,32
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Tot Fwd Pkts,0.017488199120025093,0.0010657671247302613,53
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Tot Bwd Pkts,0.17088002692442386,0.010413783244298487,21
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,TotLen Fwd Pkts,0.2100520894718007,0.012801009978414714,16
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,TotLen Bwd Pkts,0.04744405466234312,0.00289133908963396,38
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Fwd Pkt Len Max,0.7081375801280141,0.04315537280349743,4
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Fwd Pkt Len Min,0.005429639511572895,0.0003308934928551158,60
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Fwd Pkt Len Mean,0.3564586198078003,0.021723327582819266,8
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Fwd Pkt Len Std,0.09258633922737208,0.005642403535688663,29
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Bwd Pkt Len Max,0.13255238503348082,0.008078017256305615,27
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Bwd Pkt Len Min,0.2540423068679869,0.015481865061823967,11
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Bwd Pkt Len Mean,0.0441340014389978,0.0026896175811849067,40
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Bwd Pkt Len Std,0.017600886721027928,0.0010726345408483694,52
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Flow Byts/s,0.06352832251395521,0.003871547731127253,33
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Flow Pkts/s,0.05257081228016978,0.0032037743317100604,35
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Flow IAT Mean,0.1540522427803211,0.009388263177895208,23
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Flow IAT Std,0.146387536636967,0.008921160088992757,25
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Flow IAT Max,0.21567965273248266,0.013143965355032478,13
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Flow IAT Min,0.3926616213327972,0.0239296135804278,7
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Fwd IAT Tot,0.2328533398310552,0.014190565464880529,12
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Fwd IAT Mean,0.18268826060844584,0.011133401495165307,20
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Fwd IAT Std,0.18686283490369096,0.011387808710744282,19
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Fwd IAT Max,0.08144442479521967,0.004963392161970462,30
