arm,parent_stage,family,learner,support_n,support_status,inferential_family_claim_authorized,metric,n_seeds,n_defined,mean,median,sample_standard_deviation_ddof_1,minimum,maximum,range,IQR_Q75_minus_Q25_linear
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,STANDARD_FP,5,5,66.4,66.0,0.8944271909999159,66.0,68.0,2.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,STANDARD_TN,5,5,414255.6,414256.0,0.894427190999916,414254.0,414256.0,2.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,STANDARD_FN,5,5,1966.0,1966.0,0.0,1966.0,1966.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,STANDARD_THRESHOLD,5,5,0.5,0.5,0.0,0.5,0.5,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_RECALL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_FPR,5,5,0.00031135204020061696,0.0002775618963028755,9.048517497577004e-05,0.00022687668045626348,0.0004296175438427117,0.00020274086338644825,0.0001448149024188916
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_PRECISION,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_F1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_TP,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_FP,5,5,129.0,115.0,37.489998666310996,94.0,178.0,84.0,60.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_TN,5,5,414193.0,414207.0,37.489998666310996,414144.0,414228.0,84.0,60.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_FN,5,5,1966.0,1966.0,0.0,1966.0,1966.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_THRESHOLD,5,5,0.124,0.12,0.09071934744033382,0.03,0.23,0.2,0.16
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_RECALL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_FPR,5,5,0.0006444263157640676,0.0005840867730895294,0.00017384491391110398,0.0004296175438427117,0.0008519943425644789,0.00042237679872176713,0.00022687668045626348
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_PRECISION,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_F1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_TP,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_FP,5,5,267.0,242.0,72.02777242147643,178.0,353.0,175.0,94.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_TN,5,5,414055.0,414080.0,72.02777242147643,413969.0,414144.0,175.0,94.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_FN,5,5,1966.0,1966.0,0.0,1966.0,1966.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_THRESHOLD,5,5,0.018,0.02,0.008366600265340755,0.01,0.03,0.019999999999999997,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,ROC_AUC,5,5,0.5803402822912396,0.5590614406711931,0.033594128833204916,0.5518237677721314,0.6196918893042742,0.06786812153214283,0.05736194461183064
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,PR_AUC,5,5,0.0051552248531209575,0.004879010248700389,0.0004487432500576213,0.004793567292811186,0.005723502717824957,0.0009299354250137705,0.0007389585975601954
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,PR_CHANCE_ANCHOR,5,5,0.004722691982473672,0.004722691982473672,0.0,0.004722691982473672,0.004722691982473672,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,PR_EXCESS,5,5,0.00043253287064728486,0.0001563182662267168,0.0004487432500576213,7.087531033751412e-05,0.0010008107353512846,0.0009299354250137705,0.0007389585975601954
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,PR_LIFT,5,5,1.0915860852777297,1.0330993989882948,0.09501853005085815,1.0150073963325448,1.211915309968421,0.19690791363587623,0.15646978466995876
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,KNOWN_ROC_AUC,5,5,0.9950266213792848,0.9951005393569083,0.0008207922271273597,0.9939731392836363,0.9960222886438844,0.002049149360248137,0.0010844613130238656
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,KNOWN_PR_AUC,5,5,0.9174804593360635,0.9169220603789476,0.004944018730540279,0.9117105487819512,0.9240962612029001,0.01238571242094888,0.006381135849590214
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,KNOWN_PR_CHANCE_ANCHOR,5,5,0.004828223318401283,0.004828223318401283,0.0,0.004828223318401283,0.004828223318401283,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,KNOWN_PR_EXCESS,5,5,0.9126522360176621,0.9120938370605464,0.004944018730540279,0.90688232546355,0.9192680378844988,0.01238571242094888,0.006381135849590214
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,KNOWN_PR_LIFT,5,5,190.02444560494328,189.90879251263755,1.0239830274000945,188.82940756017805,191.39468087173856,2.565273311560503,1.3216322917936338
