family,learner,seed,support_n,analysis_status,metric,metric_role,chronological_value,random_value,random_minus_chronological,numeric_direction,direction_semantics
BOT,LIGHTGBM,46,1966,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_FPR,PERFORMANCE_METRIC,0.000183432209730596,0.0006202982710835423,0.0004368660613529462,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
BOT,LIGHTGBM,46,1966,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_PRECISION,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
BOT,LIGHTGBM,46,1966,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_F1,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
BOT,LIGHTGBM,46,1966,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_TP,CONFUSION_COUNT_CONTEXT,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
BOT,LIGHTGBM,46,1966,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_FP,CONFUSION_COUNT_CONTEXT,76.0,282.0,206.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
BOT,LIGHTGBM,46,1966,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_TN,CONFUSION_COUNT_CONTEXT,414246.0,454338.0,40092.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
BOT,LIGHTGBM,46,1966,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_FN,CONFUSION_COUNT_CONTEXT,1966.0,1966.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
BOT,LIGHTGBM,46,1966,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_RECALL,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
BOT,LIGHTGBM,46,1966,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_FPR,PERFORMANCE_METRIC,0.00040548172677289644,0.0006642910562667723,0.00025880932949387585,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
BOT,LIGHTGBM,46,1966,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_PRECISION,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
BOT,LIGHTGBM,46,1966,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_F1,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
BOT,LIGHTGBM,46,1966,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_TP,CONFUSION_COUNT_CONTEXT,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
BOT,LIGHTGBM,46,1966,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_FP,CONFUSION_COUNT_CONTEXT,168.0,302.0,134.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
BOT,LIGHTGBM,46,1966,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_TN,CONFUSION_COUNT_CONTEXT,414154.0,454318.0,40164.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
BOT,LIGHTGBM,46,1966,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_FN,CONFUSION_COUNT_CONTEXT,1966.0,1966.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,ROC_AUC,PERFORMANCE_METRIC,0.9981965450426153,0.9636005815622366,-0.034595963480378744,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,PR_AUC,PERFORMANCE_METRIC,0.9924676314551888,0.9005877883549922,-0.09187984310019659,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,PR_CHANCE_ANCHOR,BASE_RATE_CONTEXT,0.23606017527459255,0.21973338917045826,-0.016326786104134294,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,PR_EXCESS,PERFORMANCE_METRIC,0.7564074561805962,0.6808543991845339,-0.0755530569960623,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,PR_LIFT,PERFORMANCE_METRIC,4.204299307584261,4.098547752596493,-0.10575155498776834,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_RECALL,PERFORMANCE_METRIC,0.6240714849211495,0.629007943636889,0.004936458715739556,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_FPR,PERFORMANCE_METRIC,0.0001641235560747438,0.0009942369451409968,0.000830113389066253,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_PRECISION,PERFORMANCE_METRIC,0.9991496385964035,0.9944185127559211,-0.004731125840482409,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_F1,PERFORMANCE_METRIC,0.7682758554374426,0.7705888263184839,0.0023129708810413208,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_TP,CONFUSION_COUNT_CONTEXT,79898.0,80530.0,632.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_FP,CONFUSION_COUNT_CONTEXT,68.0,452.0,384.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_TN,CONFUSION_COUNT_CONTEXT,414254.0,454168.0,39914.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_FN,CONFUSION_COUNT_CONTEXT,48129.0,47497.0,-632.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_RECALL,PERFORMANCE_METRIC,0.6619697407578089,0.6277582072531576,-0.03421153350465134,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_FPR,PERFORMANCE_METRIC,0.0004296175438427117,0.0008688575073687915,0.0004392399635260798,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_PRECISION,PERFORMANCE_METRIC,0.9979041070082894,0.9951092676283043,-0.002794839379985037,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_F1,PERFORMANCE_METRIC,0.7959428048179192,0.7698570826468447,-0.02608572217107452,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_TP,CONFUSION_COUNT_CONTEXT,84750.0,80370.0,-4380.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_FP,CONFUSION_COUNT_CONTEXT,178.0,395.0,217.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_TN,CONFUSION_COUNT_CONTEXT,414144.0,454225.0,40081.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_FN,CONFUSION_COUNT_CONTEXT,43277.0,47657.0,4380.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_RECALL,PERFORMANCE_METRIC,0.6619697407578089,0.629273512618432,-0.03269622813937689,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_FPR,PERFORMANCE_METRIC,0.0004296175438427117,0.0010030355021776428,0.000573417958334931,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_PRECISION,PERFORMANCE_METRIC,0.9979041070082894,0.9943717600592447,-0.0035323469490446957,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_F1,PERFORMANCE_METRIC,0.7959428048179192,0.7707740364607002,-0.02516876835721904,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_TP,CONFUSION_COUNT_CONTEXT,84750.0,80564.0,-4186.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_FP,CONFUSION_COUNT_CONTEXT,178.0,456.0,278.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_TN,CONFUSION_COUNT_CONTEXT,414144.0,454164.0,40020.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,42,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_FN,CONFUSION_COUNT_CONTEXT,43277.0,47463.0,4186.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,ROC_AUC,PERFORMANCE_METRIC,0.9987137968845916,0.9754553046406532,-0.02325849224393839,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,PR_AUC,PERFORMANCE_METRIC,0.9945169509585754,0.9246560239376163,-0.06986092702095914,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,PR_CHANCE_ANCHOR,BASE_RATE_CONTEXT,0.23606017527459255,0.21973338917045826,-0.016326786104134294,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,PR_EXCESS,PERFORMANCE_METRIC,0.7584567756839828,0.704922634767158,-0.053534140916824846,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,PR_LIFT,PERFORMANCE_METRIC,4.212980651233196,4.208081563882465,-0.0048990873507310795,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_RECALL,PERFORMANCE_METRIC,0.6266412553601974,0.6302811125778156,0.00363985721761817,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_FPR,PERFORMANCE_METRIC,0.00015929639266078075,0.0009986362236593198,0.000839339830998539,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_PRECISION,PERFORMANCE_METRIC,0.9991780105364104,0.9944052152266873,-0.004772795309723077,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_F1,PERFORMANCE_METRIC,0.770228494623656,0.771539483874669,0.0013109892510130283,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_TP,CONFUSION_COUNT_CONTEXT,80227.0,80693.0,466.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_FP,CONFUSION_COUNT_CONTEXT,66.0,454.0,388.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_TN,CONFUSION_COUNT_CONTEXT,414256.0,454166.0,39910.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_FN,CONFUSION_COUNT_CONTEXT,47800.0,47334.0,-466.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_RECALL,PERFORMANCE_METRIC,0.6566427394221531,0.6279691002679122,-0.028673639154240926,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_FPR,PERFORMANCE_METRIC,0.0003837594914100627,0.0006906867273767102,0.0003069272359666475,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_PRECISION,PERFORMANCE_METRIC,0.9981122442922103,0.9961095761420377,-0.002002668150172693,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_F1,PERFORMANCE_METRIC,0.7921452599244302,0.7703149402600389,-0.021830319664391307,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_TP,CONFUSION_COUNT_CONTEXT,84068.0,80397.0,-3671.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_FP,CONFUSION_COUNT_CONTEXT,159.0,314.0,155.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_TN,CONFUSION_COUNT_CONTEXT,414163.0,454306.0,40143.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_FN,CONFUSION_COUNT_CONTEXT,43959.0,47630.0,3671.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_RECALL,PERFORMANCE_METRIC,0.6686714521155693,0.63072633116452,-0.037945120951049294,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_FPR,PERFORMANCE_METRIC,0.0005647781194336772,0.001016233337732612,0.0004514552182989347,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_PRECISION,PERFORMANCE_METRIC,0.9972740616481442,0.9943111855390829,-0.0029628761090613187,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_F1,PERFORMANCE_METRIC,0.8005648317427958,0.7718446369940595,-0.028720194748736327,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_TP,CONFUSION_COUNT_CONTEXT,85608.0,80750.0,-4858.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_FP,CONFUSION_COUNT_CONTEXT,234.0,462.0,228.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_TN,CONFUSION_COUNT_CONTEXT,414088.0,454158.0,40070.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,43,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_FN,CONFUSION_COUNT_CONTEXT,42419.0,47277.0,4858.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,ROC_AUC,PERFORMANCE_METRIC,0.9978723028016533,0.954709876895568,-0.04316242590608532,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,PR_AUC,PERFORMANCE_METRIC,0.9918016312683222,0.883603917940386,-0.10819771332793626,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,PR_CHANCE_ANCHOR,BASE_RATE_CONTEXT,0.23606017527459255,0.21973338917045826,-0.016326786104134294,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,PR_EXCESS,PERFORMANCE_METRIC,0.7557414559937297,0.6638705287699277,-0.09187092722380197,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,PR_LIFT,PERFORMANCE_METRIC,4.201477992273062,4.021254672656643,-0.18022331961641846,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_RECALL,PERFORMANCE_METRIC,0.625297788747686,0.6290938630132706,0.0037960742655845925,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_FPR,PERFORMANCE_METRIC,0.00015929639266078075,0.0009942369451409968,0.000834940552480216,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_PRECISION,PERFORMANCE_METRIC,0.9991762459280339,0.9944192708011803,-0.00475697512685358,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_F1,PERFORMANCE_METRIC,0.7692122912542998,0.7706535259783752,0.0014412347240754242,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_TP,CONFUSION_COUNT_CONTEXT,80055.0,80541.0,486.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_FP,CONFUSION_COUNT_CONTEXT,66.0,452.0,386.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_TN,CONFUSION_COUNT_CONTEXT,414256.0,454168.0,39912.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,STANDARD_FN,CONFUSION_COUNT_CONTEXT,47972.0,47486.0,-486.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_RECALL,PERFORMANCE_METRIC,0.6290938630132706,0.6279378568583189,-0.0011560061549517053,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_FPR,PERFORMANCE_METRIC,0.00022687668045626348,0.000888654260701245,0.0006617775802449815,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_PRECISION,PERFORMANCE_METRIC,0.9988342531158926,0.9949998143495427,-0.0038344387663499235,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_F1,PERFORMANCE_METRIC,0.7719757310866378,0.7699593916408076,-0.0020163394458301287,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_TP,CONFUSION_COUNT_CONTEXT,80541.0,80393.0,-148.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_FP,CONFUSION_COUNT_CONTEXT,94.0,404.0,310.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_TN,CONFUSION_COUNT_CONTEXT,414228.0,454216.0,39988.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,BALANCED_FN,CONFUSION_COUNT_CONTEXT,47486.0,47634.0,148.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_RECALL,PERFORMANCE_METRIC,0.6694759699125966,0.6303748428065955,-0.03910112710600111,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
DDOS,XGBOOST,44,128027,INFERENTIAL_SUPPORT_ELIGIBLE,SECURITY_FPR,PERFORMANCE_METRIC,0.0007916547998899407,0.0010250318947692579,0.00023337709487931718,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
