arm,parent_stage,family,learner,seed,support_n,support_status,inferential_family_claim_authorized,source_path,ROC_AUC,PR_AUC,PR_CHANCE_ANCHOR,PR_EXCESS,PR_LIFT,KNOWN_ROC_AUC,KNOWN_PR_AUC,KNOWN_PR_CHANCE_ANCHOR,KNOWN_PR_EXCESS,KNOWN_PR_LIFT,GAP_ROC_AUC,GAP_PR_EXCESS,GAP_RECALL_STANDARD,GAP_RECALL_BALANCED,GAP_RECALL_SECURITY,STANDARD_FEASIBLE,STANDARD_RECALL,STANDARD_FPR,STANDARD_PRECISION,STANDARD_F1,STANDARD_TP,STANDARD_FP,STANDARD_TN,STANDARD_FN,STANDARD_THRESHOLD,BALANCED_FEASIBLE,BALANCED_RECALL,BALANCED_FPR,BALANCED_PRECISION,BALANCED_F1,BALANCED_TP,BALANCED_FP,BALANCED_TN,BALANCED_FN,BALANCED_THRESHOLD,SECURITY_FEASIBLE,SECURITY_RECALL,SECURITY_FPR,SECURITY_PRECISION,SECURITY_F1,SECURITY_TP,SECURITY_FP,SECURITY_TN,SECURITY_FN,SECURITY_THRESHOLD
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,43,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a11_bot_xgboost_seed43/stage28_2a11_bot_xgboost_seed43_result.json,0.39335268010177393,0.0036413958434274064,0.004722691982473672,-0.0010812961390462656,0.771042417532405,0.9940385675171947,0.8674332909700506,0.004828223318401283,0.8626050676516493,179.65890013084032,0.6006858874154207,0.8636863637906956,0.8569494584837545,0.9255415162454874,0.9341155234657039,True,0.0,0.00015929639266078075,0.0,0.0,0.0,66.0,414256.0,1966.0,0.5,True,0.0,0.0003837594914100627,0.0,0.0,0.0,159.0,414163.0,1966.0,0.04,True,0.0,0.0005647781194336772,0.0,0.0,0.0,234.0,414088.0,1966.0,0.02
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,43,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a12_bot_lightgbm_seed43/stage28_2a12_bot_lightgbm_seed43_result.json,0.6196918893042742,0.005723502717824957,0.004722691982473672,0.0010008107353512846,1.211915309968421,0.9955608004625093,0.9240962612029001,0.004828223318401283,0.9192680378844988,191.39468087173856,0.37586891115823506,0.9182672271491475,0.85514440433213,0.8871841155234657,0.9074909747292419,True,0.0,0.00016653713778172531,0.0,0.0,0.0,69.0,414253.0,1966.0,0.5,True,0.0,0.000270321151181931,0.0,0.0,0.0,112.0,414210.0,1966.0,0.04,True,0.0,0.0004030681450659149,0.0,0.0,0.0,167.0,414155.0,1966.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,44,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a13_bot_xgboost_seed44/stage28_2a13_bot_xgboost_seed44_result.json,0.2813703447011592,0.003038115802235668,0.004722691982473672,-0.001684576180238004,0.6433017045173356,0.9926488627074435,0.8739988794120914,0.004828223318401283,0.8691706560936902,181.01873541787398,0.7112785180062843,0.8708552322739281,0.8673285198555957,0.8903429602888087,0.9341155234657039,True,0.0,0.00015929639266078075,0.0,0.0,0.0,66.0,414256.0,1966.0,0.5,True,0.0,0.00022687668045626348,0.0,0.0,0.0,94.0,414228.0,1966.0,0.23,True,0.0,0.0007916547998899407,0.0,0.0,0.0,328.0,413994.0,1966.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,44,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a14_bot_lightgbm_seed44/stage28_2a14_bot_lightgbm_seed44_result.json,0.5518237677721314,0.004793567292811186,0.004722691982473672,7.087531033751412e-05,1.0150073963325448,0.9960222886438844,0.914146145233464,0.004828223318401283,0.9093179219150628,189.33385739418435,0.44419852087175304,0.9092470466047252,0.855595667870036,0.8592057761732852,0.8998194945848376,True,0.0,0.0001568828109537992,0.0,0.0,0.0,65.0,414257.0,1966.0,0.5,True,0.0,0.00017136430119568837,0.0,0.0,0.0,71.0,414251.0,1966.0,0.35,True,0.0,0.00043927187067063783,0.0,0.0,0.0,182.0,414140.0,1966.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,45,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a15_bot_xgboost_seed45/stage28_2a15_bot_xgboost_seed45_result.json,0.37027361160210054,0.0035449918522965466,0.004722691982473672,-0.0011777001301771254,0.7506294853554552,0.9923868716557936,0.8851050341887002,0.004828223318401283,0.880276810870299,183.31899247812245,0.6221132600536932,0.8814545110004761,0.8501805054151624,0.8903429602888087,0.9282490974729242,True,0.0,0.00015929639266078075,0.0,0.0,0.0,66.0,414256.0,1966.0,0.5,True,0.0,0.00023894458899117112,0.0,0.0,0.0,99.0,414223.0,1966.0,0.2,True,0.0,0.0005840867730895294,0.0,0.0,0.0,242.0,414080.0,1966.0,0.02
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,45,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a16_bot_lightgbm_seed45/stage28_2a16_bot_lightgbm_seed45_result.json,0.6142431291602151,0.005559501301914224,0.004722691982473672,0.0008368093194405521,1.1771890528846738,0.9944763391494854,0.9169220603789476,0.004828223318401283,0.9120938370605464,189.90879251263755,0.38023320998927035,0.9112570277411058,0.8461191335740073,0.8596570397111913,0.8984657039711191,True,0.0,0.00014964206583285464,0.0,0.0,0.0,62.0,414260.0,1966.0,0.5,True,0.0,0.00018825937314455906,0.0,0.0,0.0,78.0,414244.0,1966.0,0.23,True,0.0,0.00042237679872176713,0.0,0.0,0.0,175.0,414147.0,1966.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,XGBOOST,46,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a17_bot_xgboost_seed46/stage28_2a17_bot_xgboost_seed46_result.json,0.39900492445801083,0.003731673133192324,0.004722691982473672,-0.0009910188492813481,0.7901580596492198,0.9937437931899057,0.8713805588666864,0.004828223318401283,0.8665523355482851,180.47644058751143,0.5947388687318949,0.8675433543975665,0.8564981949458483,0.894404332129964,0.9350180505415162,True,0.0,0.00015929639266078075,0.0,0.0,0.0,66.0,414256.0,1966.0,0.5,True,0.0,0.0002775618963028755,0.0,0.0,0.0,115.0,414207.0,1966.0,0.12,True,0.0,0.0008519943425644789,0.0,0.0,0.0,353.0,413969.0,1966.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,46,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a18_bot_lightgbm_seed46/stage28_2a18_bot_lightgbm_seed46_result.json,0.5568811845483844,0.004820542704354029,0.004722691982473672,9.785072188035673e-05,1.020719268214715,0.9939731392836363,0.9205272810830543,0.004828223318401283,0.915699057764653,190.65548968597798,0.43709195473525186,0.9156012070427726,0.8528880866425993,0.8583032490974729,0.9092960288808665,True,0.0,0.00015929639266078075,0.0,0.0,0.0,66.0,414256.0,1966.0,0.5,True,0.0,0.000183432209730596,0.0,0.0,0.0,76.0,414246.0,1966.0,0.34,True,0.0,0.00040548172677289644,0.0,0.0,0.0,168.0,414154.0,1966.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,XGBOOST,43,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a19_ddos_xgboost_seed43/stage28_2a19_ddos_xgboost_seed43_result.json,0.9987137968845916,0.9945169509585754,0.23606017527459255,0.7584567756839828,4.212980651233196,0.9940385675171947,0.8674332909700506,0.004828223318401283,0.8626050676516493,179.65890013084032,-0.004675229367396949,0.1041482919676665,0.23030820312355704,0.2688987768233343,0.2654440713501346,True,0.6266412553601974,0.00015929639266078075,0.9991780105364104,0.770228494623656,80227.0,66.0,414256.0,47800.0,0.5,True,0.6566427394221531,0.0003837594914100627,0.9981122442922103,0.7921452599244302,84068.0,159.0,414163.0,43959.0,0.04,True,0.6686714521155693,0.0005647781194336772,0.9972740616481442,0.8005648317427958,85608.0,234.0,414088.0,42419.0,0.02
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,LIGHTGBM,43,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a20_ddos_lightgbm_seed43/stage28_2a20_ddos_lightgbm_seed43_result.json,0.9986778632063298,0.9939585318642581,0.23606017527459255,0.7578983565896655,4.210615071805545,0.9955608004625093,0.9240962612029001,0.004828223318401283,0.9192680378844988,191.39468087173856,-0.003117062743820509,0.1613696812948333,0.6886014094951034,0.6210136983458391,0.2640876301222449,True,0.16654299483702656,0.00016653713778172531,0.9967743443504278,0.2854006880027841,21322.0,69.0,414253.0,106705.0,0.5,True,0.2661704171776266,0.000270321151181931,0.9967240925443857,0.4201435123538985,34077.0,112.0,414210.0,93950.0,0.04,True,0.643403344606997,0.0004030681450659149,0.9979767385510055,0.7823923026875056,82373.0,167.0,414155.0,45654.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,XGBOOST,44,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a21_ddos_xgboost_seed44/stage28_2a21_ddos_xgboost_seed44_result.json,0.9978723028016533,0.9918016312683222,0.23606017527459255,0.7557414559937297,4.201477992273062,0.9926488627074435,0.8739988794120914,0.004828223318401283,0.8691706560936902,181.01873541787398,-0.00522344009420983,0.11342920009996049,0.24203073110790962,0.261249097275538,0.2646395535531073,True,0.625297788747686,0.00015929639266078075,0.9991762459280339,0.7692122912542998,80055.0,66.0,414256.0,47972.0,0.5,True,0.6290938630132706,0.00022687668045626348,0.9988342531158926,0.7719757310866378,80541.0,94.0,414228.0,47486.0,0.23,True,0.6694759699125966,0.0007916547998899407,0.9961877753111961,0.8007904104341652,85711.0,328.0,413994.0,42316.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,LIGHTGBM,44,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a22_ddos_lightgbm_seed44/stage28_2a22_ddos_lightgbm_seed44_result.json,0.9984677429969592,0.9940671944800626,0.23606017527459255,0.7580070192054701,4.211075389246545,0.9960222886438844,0.914146145233464,0.004828223318401283,0.9093179219150628,189.33385739418435,-0.0024454543530747497,0.1513109027095927,0.6894432156529255,0.6923034821259358,0.12246003134661443,True,0.16615245221711045,0.0001568828109537992,0.9969536485916483,0.28483436437160226,21272.0,65.0,414257.0,106755.0,0.5,True,0.16690229404734938,0.00017136430119568837,0.9966882783711927,0.28592455809347944,21368.0,71.0,414251.0,106659.0,0.35,True,0.7773594632382231,0.00043927187067063783,0.998174615114588,0.8740361477526215,99523.0,182.0,414140.0,28504.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,XGBOOST,45,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a23_ddos_xgboost_seed45/stage28_2a23_ddos_xgboost_seed45_result.json,0.9974535360162463,0.9906130608167799,0.23606017527459255,0.7545528855421874,4.196442960632678,0.9923868716557936,0.8851050341887002,0.004828223318401283,0.880276810870299,183.31899247812245,-0.005066664360452666,0.1257239253281116,0.2237735756269147,0.2613896926187078,0.2661387613719455,True,0.6264069297882477,0.00015929639266078075,0.9991777033003999,0.7700513706851025,80197.0,66.0,414256.0,47830.0,0.5,True,0.6289532676701008,0.00023894458899117112,0.9987720473319938,0.771851290923992,80523.0,99.0,414223.0,47504.0,0.2,True,0.6621103361009787,0.0005840867730895294,0.9971532760851665,0.7958054234710402,84768.0,242.0,414080.0,43259.0,0.02
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,LIGHTGBM,45,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a24_ddos_lightgbm_seed45/stage28_2a24_ddos_lightgbm_seed45_result.json,0.9983325600627415,0.9929783902367586,0.23606017527459255,0.756918214962166,4.20646298801437,0.9944763391494854,0.9169220603789476,0.004828223318401283,0.9120938370605464,189.90879251263755,-0.003856220913256103,0.15517562209838032,0.680286926305228,0.692512609239494,0.3292888897053783,True,0.16583220726877923,0.00014964206583285464,0.9970882449631334,0.2843691401017948,21231.0,62.0,414260.0,106796.0,0.5,True,0.16714443047169739,0.00018825937314455906,0.9963682078502584,0.2862665881849315,21399.0,78.0,414244.0,106628.0,0.23,True,0.5691768142657408,0.00042237679872176713,0.9976042165788213,0.7248149916447839,72870.0,175.0,414147.0,55157.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,XGBOOST,46,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a25_ddos_xgboost_seed46/stage28_2a25_ddos_xgboost_seed46_result.json,0.9980659120512332,0.9927033021427502,0.23606017527459255,0.7566431268681576,4.2052976576333,0.9937437931899057,0.8713805588666864,0.004828223318401283,0.8665523355482851,180.47644058751143,-0.004322118861327495,0.10990920868012755,0.23267665730144516,0.2517352076484093,0.24172679166643518,True,0.6238215376444032,0.00015929639266078075,0.9991742981534304,0.7680937107795287,79866.0,66.0,414256.0,48161.0,0.5,True,0.6426691244815547,0.0002775618963028755,0.998604267301017,0.7820417163686134,82279.0,115.0,414207.0,45748.0,0.12,True,0.693291258875081,0.0008519943425644789,0.9960387373334979,0.8175370728562218,88760.0,353.0,413969.0,39267.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,DDOS,LIGHTGBM,46,128027,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a26_ddos_lightgbm_seed46/stage28_2a26_ddos_lightgbm_seed46_result.json,0.998780335742996,0.9944416347480456,0.23606017527459255,0.758381459473453,4.2126615961005704,0.9939731392836363,0.9205272810830543,0.004828223318401283,0.915699057764653,190.65548968597798,-0.004807196459359675,0.15731759829119996,0.6871730421597949,0.6917211999984547,0.09151540448132578,True,0.1657150444828044,0.00015929639266078075,0.9968987877079222,0.2841891647522922,21216.0,66.0,414256.0,106811.0,0.5,True,0.16658204909901816,0.000183432209730596,0.9964490959211325,0.28544468982132104,21327.0,76.0,414246.0,106700.0,0.34,True,0.8177806243995407,0.00040548172677289644,0.9983979554860488,0.8991081741400557,104698.0,168.0,414154.0,23329.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,INFILTRATION,XGBOOST,43,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a27_infiltration_xgboost_seed43/stage28_2a27_infiltration_xgboost_seed43_result.json,0.7773277098099431,0.00019593119568130378,7.881117717628309e-05,0.0001171200185050207,2.48608386146865,0.7599331917669676,0.5551916054853958,0.364752299723398,0.1904393057619978,1.5221058397888465,-0.017394518042975537,0.19032218574349277,7.915744812218744e-06,0.00037204000617428094,0.00037204000617428094,True,0.0,0.0007071671278943497,0.0,0.0,0.0,323.0,456429.0,36.0,0.5,True,0.0,0.0015829158930885908,0.0,0.0,0.0,723.0,456029.0,36.0,0.01,True,0.0,0.0015829158930885908,0.0,0.0,0.0,723.0,456029.0,36.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a28_infiltration_lightgbm_seed43/stage28_2a28_infiltration_lightgbm_seed43_result.json,0.7051691739840341,0.00013052887720155123,7.881117717628309e-05,5.1717700025268146e-05,1.6562229099761718,0.7760584972264759,0.5602596672572264,0.364752299723398,0.1955073675338284,1.5360003697909161,0.07088932324244179,0.19545564983380315,3.957872406109372e-06,7.12417033099687e-05,7.12417033099687e-05,True,0.0,0.00011603671138823694,0.0,0.0,0.0,53.0,456699.0,36.0,0.5,True,0.0,0.0002452096542543875,0.0,0.0,0.0,112.0,456640.0,36.0,0.01,True,0.0,0.0002452096542543875,0.0,0.0,0.0,112.0,456640.0,36.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,INFILTRATION,XGBOOST,44,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a29_infiltration_xgboost_seed44/stage28_2a29_infiltration_xgboost_seed44_result.json,0.7693361982481132,0.0001897038633349718,7.881117717628309e-05,0.0001108926861586887,2.407068009029308,0.7761441580397113,0.5573979620998455,0.364752299723398,0.19264566237644748,1.5281547574135548,0.006807959791598095,0.1925347696902888,1.1873617218328115e-05,0.00041557660264148404,0.00041557660264148404,True,0.0,0.0007246821031982345,0.0,0.0,0.0,331.0,456421.0,36.0,0.5,True,0.0,0.001895996076645532,0.0,0.0,0.0,866.0,455886.0,36.0,0.01,True,0.0,0.001895996076645532,0.0,0.0,0.0,866.0,455886.0,36.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a30_infiltration_lightgbm_seed44/stage28_2a30_infiltration_lightgbm_seed44_result.json,0.7196827636587616,0.00014460377905062315,7.881117717628309e-05,6.579260187434006e-05,1.8348130840271124,0.7299829043701691,0.507319407989407,0.364752299723398,0.142567108266009,1.3908600668840791,0.010300140711407502,0.14250131566413465,0.0,6.332595849774995e-05,6.332595849774995e-05,True,0.0,0.00010290047991032332,0.0,0.0,0.0,47.0,456705.0,36.0,0.5,True,0.0,0.00025834588573230114,0.0,0.0,0.0,118.0,456634.0,36.0,0.01,True,0.0,0.00025834588573230114,0.0,0.0,0.0,118.0,456634.0,36.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,INFILTRATION,XGBOOST,45,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a31_infiltration_xgboost_seed45/stage28_2a31_infiltration_xgboost_seed45_result.json,0.7686499517851652,0.00017748657741333272,7.881117717628309e-05,9.867540023704964e-05,2.252048297874484,0.7666889770104082,0.5541539366447457,0.364752299723398,0.18940163692134765,1.5192609808491304,-0.001960974774756985,0.1893029615211106,1.1873617218328115e-05,0.00041557660264148404,0.00041557660264148404,True,0.0,0.0001729603811258626,0.0,0.0,0.0,79.0,456673.0,36.0,0.5,True,0.0,0.0015084772480470803,0.0,0.0,0.0,689.0,456063.0,36.0,0.01,True,0.0,0.0015084772480470803,0.0,0.0,0.0,689.0,456063.0,36.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a32_infiltration_lightgbm_seed45/stage28_2a32_infiltration_lightgbm_seed45_result.json,0.6850244589332213,0.00012524973804212247,7.881117717628309e-05,4.6438560865839386e-05,1.589238259466251,0.748088545145498,0.5370219398842583,0.364752299723398,0.17226964016086027,1.4722921289091178,0.06306408621227677,0.17222320159999444,3.957872406109372e-06,8.707319293440617e-05,8.707319293440617e-05,True,0.0,9.633236417136652e-05,0.0,0.0,0.0,44.0,456708.0,36.0,0.5,True,0.0,0.00018828598451676182,0.0,0.0,0.0,86.0,456666.0,36.0,0.01,True,0.0,0.00018828598451676182,0.0,0.0,0.0,86.0,456666.0,36.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,INFILTRATION,XGBOOST,46,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a33_infiltration_xgboost_seed46/stage28_2a33_infiltration_xgboost_seed46_result.json,0.811515117126532,0.0002276490585092407,7.881117717628309e-05,0.00014883788133295762,2.888537726064418,0.7590647653877283,0.5416791949398927,0.364752299723398,0.17692689521649468,1.4850603967422915,-0.05245035173880375,0.17677805733516172,1.1873617218328115e-05,0.00037204000617428094,0.00037204000617428094,True,0.0,0.00018171786877780504,0.0,0.0,0.0,83.0,456669.0,36.0,0.5,True,0.0,0.0015916733807405331,0.0,0.0,0.0,727.0,456025.0,36.0,0.01,True,0.0,0.0015916733807405331,0.0,0.0,0.0,727.0,456025.0,36.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,INFILTRATION,LIGHTGBM,46,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a34_infiltration_lightgbm_seed46/stage28_2a34_infiltration_lightgbm_seed46_result.json,0.717032985077241,0.00014380371780615424,7.881117717628309e-05,6.499254062987116e-05,1.8246614624788218,0.7611892170492565,0.535215504261019,0.364752299723398,0.17046320453762104,1.4673396292960679,0.04415623197201546,0.17039821199699118,0.0,6.332595849774995e-05,6.332595849774995e-05,True,0.0,0.00011384733947525135,0.0,0.0,0.0,52.0,456700.0,36.0,0.5,True,0.0,0.00020580095982064664,0.0,0.0,0.0,94.0,456658.0,36.0,0.01,True,0.0,0.00020580095982064664,0.0,0.0,0.0,94.0,456658.0,36.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,PORT_SCAN,XGBOOST,43,158930,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a35_port_scan_xgboost_seed43/stage28_2a35_port_scan_xgboost_seed43_result.json,0.5785365814108219,0.39943235830785995,0.2772428181672284,0.12218954014063155,1.440731128576715,0.9940385675171947,0.8674332909700506,0.004828223318401283,0.8626050676516493,179.65890013084032,0.4155019861063728,0.7404155275110178,0.8538600480514887,0.9199981952865747,0.922217203450603,True,0.0030894104322657773,0.00015929639266078075,0.881508078994614,0.006157241656059741,491.0,66.0,414256.0,158439.0,0.5,True,0.005543320958912729,0.0003837594914100627,0.8471153846153846,0.01101456523098081,881.0,159.0,414163.0,158049.0,0.04,True,0.011898320015100989,0.0005647781194336772,0.8898823529411765,0.02348266120269473,1891.0,234.0,414088.0,157039.0,0.02
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,PORT_SCAN,LIGHTGBM,43,158930,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a36_port_scan_lightgbm_seed43/stage28_2a36_port_scan_lightgbm_seed43_result.json,0.711037502279641,0.3869365762497815,0.2772428181672284,0.1096937580825531,1.3956595117872002,0.9955608004625093,0.9240962612029001,0.004828223318401283,0.9192680378844988,191.39468087173856,0.28452329818286826,0.8095742798019457,0.852841503684046,0.8754242212303807,0.8948376053213265,True,0.002302900648084062,0.00016653713778172531,0.8413793103448276,0.004593229379098296,366.0,69.0,414253.0,158564.0,0.5,True,0.011759894293085006,0.000270321151181931,0.9434628975265018,0.023230232861644013,1869.0,112.0,414210.0,157061.0,0.04,True,0.012653369407915435,0.0004030681450659149,0.9233241505968779,0.024964620006455298,2011.0,167.0,414155.0,156919.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,PORT_SCAN,XGBOOST,44,158930,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a37_port_scan_xgboost_seed44/stage28_2a37_port_scan_xgboost_seed44_result.json,0.5575907326390384,0.3383129956689881,0.2772428181672284,0.06107017750175969,1.2202768602103993,0.9926488627074435,0.8739988794120914,0.004828223318401283,0.8691706560936902,181.01873541787398,0.4350581300684051,0.8081004785919305,0.8642831539712441,0.8869829904907843,0.9292202865689569,True,0.0030453658843516015,0.00015929639266078075,0.88,0.006069726611487334,484.0,66.0,414256.0,158446.0,0.5,True,0.0033599697980242873,0.00022687668045626348,0.8503184713375797,0.006693490768247283,534.0,94.0,414228.0,158396.0,0.23,True,0.004895236896746996,0.0007916547998899407,0.7034358047016275,0.009722812367217375,778.0,328.0,413994.0,158152.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,PORT_SCAN,LIGHTGBM,44,158930,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a38_port_scan_lightgbm_seed44/stage28_2a38_port_scan_lightgbm_seed44_result.json,0.7053488284536811,0.37850929084967144,0.2772428181672284,0.10126647268244304,1.3652627445929393,0.9960222886438844,0.914146145233464,0.004828223318401283,0.9093179219150628,189.33385739418435,0.29067346019020335,0.8080514492326197,0.8532613068305848,0.8567518656466383,0.8875121894819621,True,0.0023343610394513307,0.0001568828109537992,0.8509174311926605,0.004655949198699848,371.0,65.0,414257.0,158559.0,0.5,True,0.0024539105266469514,0.00017136430119568837,0.8459869848156182,0.004893626365353125,390.0,71.0,414251.0,158540.0,0.35,True,0.01230730510287548,0.00043927187067063783,0.9148737137511693,0.024287878411602553,1956.0,182.0,414140.0,156974.0,0.01
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,PORT_SCAN,XGBOOST,45,158930,INFERENTIAL_ELIGIBLE_SUPPORT,True,results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a39_port_scan_xgboost_seed45/stage28_2a39_port_scan_xgboost_seed45_result.json,0.5878982106808975,0.35601877531495973,0.2772428181672284,0.07877595714773133,1.2841406593270703,0.9923868716557936,0.8851050341887002,0.004828223318401283,0.880276810870299,183.31899247812245,0.4044886609748961,0.8015008537225676,0.8470155900436153,0.8868760251601356,0.9223345438958777,True,0.003164915371547222,0.00015929639266078075,0.8840070298769771,0.006307249575232447,503.0,66.0,414256.0,158427.0,0.5,True,0.0034669351286730006,0.00023894458899117112,0.8476923076923077,0.006905627271587918,551.0,99.0,414223.0,158379.0,0.2,True,0.005914553577046499,0.0005840867730895294,0.7952622673434856,0.01174178075347257,940.0,242.0,414080.0,157990.0,0.02
