family,learner,metric,analysis_status,metric_role,contrast_definition,n_seeds,n_defined,mean,median,sample_standard_deviation_ddof_1,minimum,maximum,range,IQR_Q75_minus_Q25_linear
DDOS,XGBOOST,ROC_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.033678476150700035,-0.034595963480378744,0.007099958582642846,-0.04316242590608532,-0.02325849224393839,0.019903933662146933,0.0021327563989881337
DDOS,XGBOOST,SECURITY_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.030965159114603492,-0.028720194748736327,0.00916609911862958,-0.04695922320143875,-0.024752892576140217,0.02220633062529853,0.004055948332264081
DDOS,XGBOOST,SECURITY_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,5288.2,4858.0,1691.5274753902165,4156.0,8235.0,4079.0,820.0
DDOS,XGBOOST,SECURITY_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,190.6,215.0,73.70753014448388,94.0,278.0,184.0,90.0
DDOS,XGBOOST,SECURITY_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0003621286092282337,0.00042114836834727487,0.00017747551360562647,0.00013124440628071055,0.000573417958334931,0.0004421735520542205,0.00021807812341961754
DDOS,XGBOOST,SECURITY_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.002554715695139431,-0.002790449357317315,0.0008001397083718702,-0.0035323469490446957,-0.0015591641477052942,0.0019731828013394015,0.0010341341964927864
DDOS,XGBOOST,SECURITY_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.04130534965280761,-0.037945120951049294,0.013212271437979612,-0.06432236950018355,-0.0324619025674272,0.03186046693275635,0.006404898966624217
DDOS,XGBOOST,SECURITY_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,40107.4,40083.0,73.70753014448388,40020.0,40204.0,184.0,90.0
DDOS,XGBOOST,SECURITY_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-5288.2,-4858.0,1691.5274753902165,-8235.0,-4156.0,4079.0,820.0
DDOS,XGBOOST,STANDARD_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0016971838920216697,0.0014412347240754242,0.0008320333979683375,0.0006675485441210993,0.002753176059857476,0.002085627515736377,0.0010019816300282924
DDOS,XGBOOST,STANDARD_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-529.4,-486.0,139.04963142705557,-706.0,-357.0,349.0,166.0
DDOS,XGBOOST,STANDARD_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,386.0,386.0,2.5495097567963922,383.0,389.0,6.0,4.0
DDOS,XGBOOST,STANDARD_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.000834854975501088,0.000834940552480216,5.694514304971464e-06,0.0008283416347027316,0.0008415394702577005,1.3197835554968913e-05,9.226441932285996e-06
DDOS,XGBOOST,STANDARD_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.004754266145747188,-0.00475697512685358,3.143549913951334e-05,-0.004794363177697436,-0.004716071273979439,7.829190371799744e-05,4.166946924066828e-05
DDOS,XGBOOST,STANDARD_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.004135065259671777,0.0037960742655845925,0.0010860961471177903,0.0027884743062011053,0.005514461793215464,0.0027259874870143586,0.0012966014981213858
DDOS,XGBOOST,STANDARD_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,39912.0,39912.0,2.5495097567963922,39909.0,39915.0,6.0,4.0
DDOS,XGBOOST,STANDARD_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,529.4,486.0,139.04963142705557,357.0,706.0,349.0,166.0
INFILTRATION,LIGHTGBM,BALANCED_F1,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,LIGHTGBM,BALANCED_FN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,LIGHTGBM,BALANCED_FP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,225.0,222.0,18.34393632784414,205.0,255.0,50.0,5.0
INFILTRATION,LIGHTGBM,BALANCED_FPR,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0004959784234366892,0.000489531462382608,4.025780803125517e-05,0.0004520143868227519,0.0005617910028573089,0.00010977661603455698,1.0813384064641397e-05
INFILTRATION,LIGHTGBM,BALANCED_PRECISION,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,LIGHTGBM,BALANCED_RECALL,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,LIGHTGBM,BALANCED_TN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-2357.0,-2354.0,18.34393632784414,-2387.0,-2337.0,50.0,5.0
INFILTRATION,LIGHTGBM,BALANCED_TP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,LIGHTGBM,PR_AUC,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0019177622662719129,0.0015382337920234275,0.0005877409590110948,0.0014569314518461949,0.002726710195999095,0.0012697787441529,0.0008607679682261983
INFILTRATION,LIGHTGBM,PR_CHANCE_ANCHOR,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BASE_RATE_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,3.6956606696016115e-07,3.6956606696016115e-07,0.0,3.6956606696016115e-07,3.6956606696016115e-07,0.0,0.0
INFILTRATION,LIGHTGBM,PR_EXCESS,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0019173927002049524,0.0015378642259564672,0.0005877409590110948,0.0014565618857792346,0.0027263406299321345,0.0012697787441529,0.0008607679682261988
INFILTRATION,LIGHTGBM,PR_LIFT,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,24.211766639109964,19.418303546924097,7.422183344950888,18.39265538136327,34.42729850089841,16.03464311953514,10.870139427824487
INFILTRATION,LIGHTGBM,ROC_AUC,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.2270282210974818,0.22402474376900994,0.01849027347095087,0.20339007966971434,0.25313445522707867,0.04974437555736433,0.015368764889988173
INFILTRATION,LIGHTGBM,SECURITY_F1,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,LIGHTGBM,SECURITY_FN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,LIGHTGBM,SECURITY_FP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,391.6,393.0,15.142654985173504,372.0,412.0,40.0,15.0
INFILTRATION,LIGHTGBM,SECURITY_FPR,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0008624383240129947,0.0008655465675451134,3.3188828272980084e-05,0.0008194157471797772,0.000907134366545664,8.771861936588679e-05,3.274817257920091e-05
INFILTRATION,LIGHTGBM,SECURITY_PRECISION,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,LIGHTGBM,SECURITY_RECALL,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,LIGHTGBM,SECURITY_TN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-2523.6,-2525.0,15.142654985173506,-2544.0,-2504.0,40.0,15.0
INFILTRATION,LIGHTGBM,SECURITY_TP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,LIGHTGBM,STANDARD_F1,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,LIGHTGBM,STANDARD_FN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,LIGHTGBM,STANDARD_FP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,366.4,367.0,10.784247771634329,350.0,379.0,29.0,8.0
INFILTRATION,LIGHTGBM,STANDARD_FPR,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.000806467352273273,0.0008078015101134162,2.3675722226536896e-05,0.0007704589794385501,0.0008341458444924745,6.368686505392441e-05,1.750470795770895e-05
INFILTRATION,LIGHTGBM,STANDARD_PRECISION,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,LIGHTGBM,STANDARD_RECALL,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,LIGHTGBM,STANDARD_TN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-2498.4,-2499.0,10.78424777163433,-2511.0,-2482.0,29.0,8.0
INFILTRATION,LIGHTGBM,STANDARD_TP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,XGBOOST,BALANCED_F1,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,XGBOOST,BALANCED_FN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,XGBOOST,BALANCED_FP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-392.8,-394.0,95.52329558803967,-546.0,-295.0,251.0,61.0
INFILTRATION,XGBOOST,BALANCED_FPR,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.0008565785819595828,-0.000859234576824458,0.00020919824479879916,-0.0011921115137138527,-0.0006425483615159387,0.0005495631521979141,0.0001337878356541673
INFILTRATION,XGBOOST,BALANCED_PRECISION,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,XGBOOST,BALANCED_RECALL,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,XGBOOST,BALANCED_TN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-1739.2,-1738.0,95.52329558803967,-1837.0,-1586.0,251.0,61.0
INFILTRATION,XGBOOST,BALANCED_TP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,XGBOOST,PR_AUC,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.00019633004046283844,0.00022419103271713884,6.046990372097773e-05,0.00012348733286559458,0.0002537316567533211,0.00013024432388772652,0.00010170614103457436
INFILTRATION,XGBOOST,PR_CHANCE_ANCHOR,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BASE_RATE_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,3.6956606696016115e-07,3.6956606696016115e-07,0.0,3.6956606696016115e-07,3.6956606696016115e-07,0.0,0.0
INFILTRATION,XGBOOST,PR_EXCESS,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.00019596047439587828,0.00022382146665017867,6.046990372097773e-05,0.00012311776679863442,0.0002533620906863609,0.0001302443238877265,0.00010170614103457436
INFILTRATION,XGBOOST,PR_LIFT,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,2.468006675803487,2.817901399397271,0.763024051720541,1.5488396442837677,3.1928581895457055,1.6440185452619378,1.2837572223508475
INFILTRATION,XGBOOST,ROC_AUC,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.04340770044673507,0.04704352647813903,0.022727175723968887,0.0053768777731746376,0.06204412209851273,0.056667244325338095,0.016434890115097578
INFILTRATION,XGBOOST,SECURITY_F1,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,XGBOOST,SECURITY_FN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,XGBOOST,SECURITY_FP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-239.4,-241.0,98.35801950019123,-390.0,-119.0,271.0,45.0
INFILTRATION,XGBOOST,SECURITY_FPR,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.000519153919604209,-0.0005226897701727489,0.00021542546942921766,-0.0008489677892846591,-0.00025541185190351505,0.000593555937381144,9.85936075075832e-05
INFILTRATION,XGBOOST,SECURITY_PRECISION,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,XGBOOST,SECURITY_RECALL,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,XGBOOST,SECURITY_TN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-1892.6,-1891.0,98.35801950019123,-2013.0,-1742.0,271.0,45.0
INFILTRATION,XGBOOST,SECURITY_TP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,XGBOOST,STANDARD_F1,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,XGBOOST,STANDARD_FN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,XGBOOST,STANDARD_FP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,289.4,380.0,132.3510483524781,141.0,390.0,249.0,240.0
INFILTRATION,XGBOOST,STANDARD_FPR,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0006384401516668798,0.0008368075143295513,0.00028976080094418567,0.00031354762712599226,0.0008587115008055833,0.000545163873679591,0.0005254081897318411
INFILTRATION,XGBOOST,STANDARD_PRECISION,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,XGBOOST,STANDARD_RECALL,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFILTRATION,XGBOOST,STANDARD_TN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-2421.4,-2512.0,132.3510483524781,-2522.0,-2273.0,249.0,240.0
INFILTRATION,XGBOOST,STANDARD_TP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PORT_SCAN,LIGHTGBM,BALANCED_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.010908993012021714,-0.008188575377156268,0.009458485513540853,-0.021371216632934772,-0.0018927182526090429,0.01947849838032573,0.017826253211093313
PORT_SCAN,LIGHTGBM,BALANCED_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,877.0,655.0,762.8935050188853,151.0,1721.0,1570.0,1438.0
PORT_SCAN,LIGHTGBM,BALANCED_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,67.0,66.0,21.93171219946131,34.0,95.0,61.0,8.0
PORT_SCAN,LIGHTGBM,BALANCED_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.00012816379854958172,0.00012891656507033666,5.127802673098024e-05,5.0826180655647686e-05,0.00019227821869038003,0.00014145203803473235,2.6368754433913157e-05
PORT_SCAN,LIGHTGBM,BALANCED_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.3506582132884998,-0.40422932726736593,0.10230160142157961,-0.4400615369822841,-0.19886493092234714,0.24119660605993698,0.12585360933157302
PORT_SCAN,LIGHTGBM,BALANCED_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.005518152645818913,-0.004121311269112187,0.004800185647888286,-0.010828666708613856,-0.0009501038192915121,0.009878562889322344,0.009048008557226452
PORT_SCAN,LIGHTGBM,BALANCED_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,40231.0,40232.0,21.93171219946131,40203.0,40264.0,61.0,8.0
PORT_SCAN,LIGHTGBM,BALANCED_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-877.0,-655.0,762.8935050188853,-1721.0,-151.0,1570.0,1438.0
PORT_SCAN,LIGHTGBM,PR_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.36179111579526335,0.37112364893494154,0.04964017048204759,0.2920019114842041,0.40810962094154485,0.11610770945734072,0.07285065683314446
PORT_SCAN,LIGHTGBM,PR_CHANCE_ANCHOR,INFERENTIAL_SUPPORT_ELIGIBLE,BASE_RATE_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.018209324564425033,-0.018209324564425033,0.0,-0.018209324564425033,-0.018209324564425033,0.0,0.0
PORT_SCAN,LIGHTGBM,PR_EXCESS,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.3800004403596884,0.3893329734993666,0.04964017048204759,0.31021123604862916,0.4263189455059699,0.11610770945734072,0.07285065683314446
PORT_SCAN,LIGHTGBM,PR_LIFT,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,1.4984861164069128,1.5308354933225135,0.18604572437134678,1.2370360397238933,1.674344042276027,0.43730800255213365,0.2709465440483503
PORT_SCAN,LIGHTGBM,ROC_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.1909629787009721,0.20672588093776834,0.03840615781173105,0.1376261960644498,0.22867832824168022,0.0910521321772304,0.05261925056021266
PORT_SCAN,LIGHTGBM,SECURITY_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.017734567674223843,-0.01784310088255133,0.0003060881233689204,-0.017930255508717685,-0.017191552356070984,0.0007387031526467011,5.1177777932974455e-05
PORT_SCAN,LIGHTGBM,SECURITY_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,1433.2,1442.0,24.90381496879544,1389.0,1449.0,60.0,4.0
PORT_SCAN,LIGHTGBM,SECURITY_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,117.2,120.0,9.148770409186143,105.0,128.0,23.0,11.0
PORT_SCAN,LIGHTGBM,SECURITY_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.00022027221582609442,0.00022651678273087465,2.0368647280325586e-05,0.00019501979097819234,0.00024582543638672686,5.080564540853452e-05,2.483785919423653e-05
PORT_SCAN,LIGHTGBM,SECURITY_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.2605226380002333,-0.2632943792722605,0.00705787244110581,-0.26754818793643453,-0.24924255268552498,0.018305635250909558,0.005267577831672421
PORT_SCAN,LIGHTGBM,SECURITY_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.009017806581513875,-0.009073176870320268,0.0001566967530912696,-0.009117221418234444,-0.00873969672182722,0.00037752469640722416,2.5168313093815523e-05
PORT_SCAN,LIGHTGBM,SECURITY_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,40180.8,40178.0,9.148770409186143,40170.0,40193.0,23.0,11.0
PORT_SCAN,LIGHTGBM,SECURITY_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-1433.2,-1442.0,24.90381496879544,-1449.0,-1389.0,60.0,4.0
PORT_SCAN,LIGHTGBM,STANDARD_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0005952394695088118,0.0006334124102623318,0.0009714910599225928,-0.0008930330805488984,0.0016075172541738306,0.002500550334722729,0.000936180402471164
