seed,7,29,101,313,997
7,1.0,0.4506167439419123,0.5962557956434258,0.5526200682355,0.35900621118012416
29,0.4506167439419123,1.0,0.40621118012422364,0.4888636164814977,0.4422885136908406
101,0.5962557956434258,0.40621118012422364,1.0,0.4888986090455778,0.2637564517540023
313,0.5526200682355,0.4888636164814977,0.4888986090455778,1.0,0.4363047852331379
997,0.35900621118012416,0.4422885136908406,0.2637564517540023,0.4363047852331379,1.0
