seed,7,29,101,313,997
7,1.0,0.978566188928807,0.9602620898720672,0.984815386575843,0.9734209801079292
29,0.978566188928807,1.0,0.9550243109536695,0.9824163292102382,0.9713871582926268
101,0.9602620898720672,0.9550243109536695,1.0,0.9657766668072255,0.9550320248263333
313,0.984815386575843,0.9824163292102382,0.9657766668072255,1.0,0.9796797135342438
997,0.9734209801079292,0.9713871582926268,0.9550320248263333,0.9796797135342438,1.0
