cell_id,family,direction,bridge,variant,operating_point,threshold,tpr,actual_fpr,projection_prevalence,ppv_target,required_max_fpr,required_fpr_status,actual_fpr_meets_requirement,verification_ppv
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,0.01,0.9,3.605546310934814e-08,FINITE,False,0.9
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,0.003,0.1,8.699962648160363e-07,FINITE,False,0.1
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,0.003,0.25,2.899987549386788e-07,FINITE,False,0.25
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,0.003,0.5,9.666625164622627e-08,FINITE,False,0.5
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,0.003,0.75,3.222208388207542e-08,FINITE,False,0.75
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,0.003,0.9,1.0740694627358473e-08,FINITE,False,0.9
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,0.001,0.1,2.8941817685071347e-07,FINITE,False,0.09999999999999999
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,0.001,0.25,9.64727256169045e-08,FINITE,False,0.25
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,0.001,0.5,3.2157575205634827e-08,FINITE,False,0.5
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,0.001,0.75,1.071919173521161e-08,FINITE,False,0.7500000000000001
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,0.001,0.9,3.5730639117372024e-09,FINITE,False,0.9
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,0.0001,0.1,2.891576744413069e-08,FINITE,False,0.1
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,0.0001,0.25,9.638589148043562e-09,FINITE,False,0.25
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,0.0001,0.5,3.2128630493478543e-09,FINITE,False,0.5
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,0.0001,0.75,1.0709543497826182e-09,FINITE,False,0.7499999999999999
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,0.0001,0.9,3.5698478326087267e-10,FINITE,False,0.9
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.1,0.1,8.031354407607299e-05,FINITE,False,0.1
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.1,0.25,2.6771181358691e-05,FINITE,False,0.25
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.1,0.5,8.923727119563665e-06,FINITE,False,0.5
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.1,0.75,2.9745757065212218e-06,FINITE,False,0.75
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.1,0.9,9.915252355070736e-07,FINITE,False,0.9
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.03,0.1,2.2355316392308978e-05,FINITE,False,0.09999999999999998
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.03,0.25,7.451772130769658e-06,FINITE,False,0.25
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.03,0.5,2.483924043589886e-06,FINITE,False,0.5
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.03,0.75,8.279746811966286e-07,FINITE,False,0.75
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.03,0.9,2.7599156039887615e-07,FINITE,False,0.9
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.01,0.1,7.301231279642999e-06,FINITE,False,0.1
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.01,0.25,2.433743759881e-06,FINITE,False,0.25
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.01,0.5,8.112479199603333e-07,FINITE,False,0.5
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.01,0.75,2.7041597332011113e-07,FINITE,False,0.75
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.01,0.9,9.013865777337034e-08,FINITE,False,0.9
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.003,0.1,2.1749906620400906e-06,FINITE,False,0.10000000000000002
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.003,0.25,7.249968873466969e-07,FINITE,False,0.25
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.003,0.5,2.416656291155656e-07,FINITE,False,0.5
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.003,0.75,8.055520970518854e-08,FINITE,False,0.75
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.003,0.9,2.6851736568396178e-08,FINITE,False,0.9
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.001,0.1,7.235454421267837e-07,FINITE,False,0.1
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.001,0.25,2.411818140422613e-07,FINITE,False,0.25
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.001,0.5,8.039393801408708e-08,FINITE,False,0.5
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.001,0.75,2.6797979338029028e-08,FINITE,False,0.75
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.001,0.9,8.932659779343008e-09,FINITE,False,0.9
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.0001,0.1,7.22894186103267e-08,FINITE,False,0.1
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.0001,0.25,2.409647287010891e-08,FINITE,False,0.25
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.0001,0.5,8.032157623369635e-09,FINITE,False,0.5
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.0001,0.75,2.677385874456545e-09,FINITE,False,0.75
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.0001,0.9,8.924619581521816e-10,FINITE,False,0.9
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.1,0.1,8.031354407607299e-05,FINITE,False,0.1
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.1,0.25,2.6771181358691e-05,FINITE,False,0.25
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.1,0.5,8.923727119563665e-06,FINITE,False,0.5
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.1,0.75,2.9745757065212218e-06,FINITE,False,0.75
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.1,0.9,9.915252355070736e-07,FINITE,False,0.9
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.03,0.1,2.2355316392308978e-05,FINITE,False,0.09999999999999998
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.03,0.25,7.451772130769658e-06,FINITE,False,0.25
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.03,0.5,2.483924043589886e-06,FINITE,False,0.5
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.03,0.75,8.279746811966286e-07,FINITE,False,0.75
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.03,0.9,2.7599156039887615e-07,FINITE,False,0.9
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.01,0.1,7.301231279642999e-06,FINITE,False,0.1
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.01,0.25,2.433743759881e-06,FINITE,False,0.25
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.01,0.5,8.112479199603333e-07,FINITE,False,0.5
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.01,0.75,2.7041597332011113e-07,FINITE,False,0.75
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.01,0.9,9.013865777337034e-08,FINITE,False,0.9
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.003,0.1,2.1749906620400906e-06,FINITE,False,0.10000000000000002
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.003,0.25,7.249968873466969e-07,FINITE,False,0.25
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.003,0.5,2.416656291155656e-07,FINITE,False,0.5
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.003,0.75,8.055520970518854e-08,FINITE,False,0.75
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.003,0.9,2.6851736568396178e-08,FINITE,False,0.9
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.001,0.1,7.235454421267837e-07,FINITE,False,0.1
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.001,0.25,2.411818140422613e-07,FINITE,False,0.25
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.001,0.5,8.039393801408708e-08,FINITE,False,0.5
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.001,0.75,2.6797979338029028e-08,FINITE,False,0.75
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.001,0.9,8.932659779343008e-09,FINITE,False,0.9
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.0001,0.1,7.22894186103267e-08,FINITE,False,0.1
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.0001,0.25,2.409647287010891e-08,FINITE,False,0.25
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.0001,0.5,8.032157623369635e-09,FINITE,False,0.5
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.0001,0.75,2.677385874456545e-09,FINITE,False,0.75
STAGE22_CHRONOLOGICAL,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,SECURITY,0.07,8.031354407607299e-05,0.0006754163499672639,0.0001,0.9,8.924619581521816e-10,FINITE,False,0.9
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.1,0.1,0.21292361103639226,FINITE,True,0.1
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.1,0.25,0.07097453701213076,FINITE,True,0.25
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.1,0.5,0.023658179004043586,FINITE,True,0.5
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.1,0.75,0.007886059668014528,FINITE,True,0.7500000000000001
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.1,0.9,0.0026286865560048423,FINITE,False,0.9
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.03,0.1,0.05926739688641846,FINITE,True,0.1
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.03,0.25,0.019755798962139488,FINITE,True,0.25
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.03,0.5,0.006585266320713163,FINITE,True,0.5
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.03,0.75,0.002195088773571054,FINITE,False,0.75
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.03,0.9,0.0007316962578570179,FINITE,False,0.9
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.01,0.1,0.019356691912399297,FINITE,True,0.1
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.01,0.25,0.006452230637466432,FINITE,True,0.25
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.01,0.5,0.002150743545822144,FINITE,False,0.5
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.01,0.75,0.0007169145152740481,FINITE,False,0.75
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.01,0.9,0.00023897150509134927,FINITE,False,0.9
