cell_id,source_stage,family,direction,bridge,variant,identity_duplicate_of,operating_point,threshold,tpr,fpr,frozen_f1,frozen_precision,observed_prevalence,prevalence_index,projection_prevalence,ppv,npv,lr_plus,lr_plus_status,lr_minus,lr_minus_status,prior_odds,posterior_odds_positive,posterior_probability_positive,posterior_status
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.34631246755216444,0.9271179823534005,0.19699633629757277,4,0.001,0.0493437352022411,0.9992095125713757,51.853012800084656,FINITE,0.790321680548719,FINITE,0.001001001001001001,0.05190491771780246,0.049343735202241105,FINITE
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.34631246755216444,0.9271179823534005,0.19699633629757277,5,0.0001,0.005159065875707084,0.9999209661747771,51.853012800084656,FINITE,0.790321680548719,FINITE,0.00010001000100010001,0.005185819861994665,0.005159065875707084,FINITE
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,BALANCED,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.590861186931795,0.8935054091338125,0.19699633629757277,0,0.1,0.7916677710192311,0.9408380755392419,34.20022899976166,FINITE,0.5659393831841308,FINITE,0.11111111111111112,3.8000254444179626,0.7916677710192311,FINITE
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,BALANCED,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.590861186931795,0.8935054091338125,0.19699633629757277,1,0.03,0.5140297287636717,0.9827978147705376,34.20022899976166,FINITE,0.5659393831841308,FINITE,0.030927835051546393,1.0577390412297423,0.5140297287636717,FINITE
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,BALANCED,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.590861186931795,0.8935054091338125,0.19699633629757277,2,0.01,0.2567580345512984,0.9943159338756792,34.20022899976166,FINITE,0.5659393831841308,FINITE,0.010101010101010102,0.34545685858345115,0.25675803455129836,FINITE
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,BALANCED,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.590861186931795,0.8935054091338125,0.19699633629757277,3,0.003,0.0933072234424238,0.998299968099762,34.20022899976166,FINITE,0.5659393831841308,FINITE,0.0030090270812437314,0.10290941524502005,0.09330722344242379,FINITE
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,BALANCED,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.590861186931795,0.8935054091338125,0.19699633629757277,4,0.001,0.03310125960083343,0.999433814858144,34.20022899976166,FINITE,0.5659393831841308,FINITE,0.001001001001001001,0.03423446346322489,0.03310125960083344,FINITE
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,BALANCED,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.590861186931795,0.8935054091338125,0.19699633629757277,5,0.0001,0.003408705918268231,0.999943403605055,34.20022899976166,FINITE,0.5659393831841308,FINITE,0.00010001000100010001,0.0034203649364698135,0.0034087059182682316,FINITE
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,SECURITY,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.590861186931795,0.8935054091338125,0.19699633629757277,0,0.1,0.7916677710192311,0.9408380755392419,34.20022899976166,FINITE,0.5659393831841308,FINITE,0.11111111111111112,3.8000254444179626,0.7916677710192311,FINITE
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,SECURITY,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.590861186931795,0.8935054091338125,0.19699633629757277,1,0.03,0.5140297287636717,0.9827978147705376,34.20022899976166,FINITE,0.5659393831841308,FINITE,0.030927835051546393,1.0577390412297423,0.5140297287636717,FINITE
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,SECURITY,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.590861186931795,0.8935054091338125,0.19699633629757277,2,0.01,0.2567580345512984,0.9943159338756792,34.20022899976166,FINITE,0.5659393831841308,FINITE,0.010101010101010102,0.34545685858345115,0.25675803455129836,FINITE
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,SECURITY,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.590861186931795,0.8935054091338125,0.19699633629757277,3,0.003,0.0933072234424238,0.998299968099762,34.20022899976166,FINITE,0.5659393831841308,FINITE,0.0030090270812437314,0.10290941524502005,0.09330722344242379,FINITE
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,SECURITY,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.590861186931795,0.8935054091338125,0.19699633629757277,4,0.001,0.03310125960083343,0.999433814858144,34.20022899976166,FINITE,0.5659393831841308,FINITE,0.001001001001001001,0.03423446346322489,0.03310125960083344,FINITE
