candidate_id,seed,optimal_threshold,optimal_accuracy,optimal_precision,optimal_recall,optimal_f1,optimal_f2,optimal_fpr,optimal_fnr,roc_auc,pr_auc
FT_BALANCED,7,0.695,0.9321791991542223,0.9781124970581313,0.7774036662925552,0.866284523189161,0.8106737408808957,0.0068525955126551965,0.22259633370744483,0.9547162015744052,0.9291636892316072
FT_BALANCED,29,0.655,0.9323113519228228,0.9779005524861878,0.7780583613916947,0.8666076358143654,0.8112140419307655,0.006926279335371919,0.22194163860830526,0.9532529226572504,0.9276318068669108
FT_BALANCED,101,0.73,0.9314391436500594,0.9867756672276989,0.7676767676767676,0.8635455023671751,0.8033512116822612,0.00405261024941974,0.23232323232323232,0.9523249851050756,0.9262880610645032
FT_BALANCED,313,0.62,0.9325227963525836,0.9802903340021244,0.7768424990647212,0.8667884163840333,0.8104837922757168,0.0061525991968463326,0.22315750093527872,0.9499965122163604,0.9241732577220014
FT_BALANCED,997,0.675,0.9323113519228228,0.9856647951260303,0.7716984661429106,0.865655982793894,0.8067228533995581,0.004421029363003353,0.2283015338570894,0.9493408747058144,0.9235681828846768
