candidate_id,seed,optimal_threshold,optimal_accuracy,optimal_precision,optimal_recall,optimal_f1,optimal_f2,optimal_fpr,optimal_fnr,roc_auc,pr_auc,common_threshold,common_accuracy,common_precision,common_recall,common_f1,common_f2,common_fpr,common_fnr,f1_regret,f2_regret,recall_change,precision_change,threshold_distance
FT_BALANCED,7,0.695,0.9321791991542223,0.9781124970581313,0.7774036662925552,0.866284523189161,0.8106737408808957,0.0068525955126551965,0.22259633370744483,0.9547162015744052,0.9291636892316072,0.73,0.9321791991542223,0.9810561212408241,0.7749719416386083,0.8659212038875534,0.8089584879134611,0.005894705817337803,0.2250280583613917,0.00036331930160760084,0.0017152529674345773,-0.0024317246539469206,0.0029436241826927834,0.03500000000000003
FT_BALANCED,29,0.655,0.9323113519228228,0.9779005524861878,0.7780583613916947,0.8666076358143654,0.8112140419307655,0.006926279335371919,0.22194163860830526,0.9532529226572504,0.9276318068669108,0.73,0.9327342407823443,0.9870859739327993,0.7720725776281332,0.8664392547887694,0.8072402260859362,0.003978926426703017,0.2279274223718668,0.00016838102559602053,0.003973815844829365,-0.005985783763561514,0.009185421446611497,0.07499999999999996
FT_BALANCED,101,0.73,0.9314391436500594,0.9867756672276989,0.7676767676767676,0.8635455023671751,0.8033512116822612,0.00405261024941974,0.23232323232323232,0.9523249851050756,0.9262880610645032,0.73,0.9314391436500594,0.9867756672276989,0.7676767676767676,0.8635455023671751,0.8033512116822612,0.00405261024941974,0.23232323232323232,0.0,0.0,0.0,0.0,0.0
FT_BALANCED,313,0.62,0.9325227963525836,0.9802903340021244,0.7768424990647212,0.8667884163840333,0.8104837922757168,0.0061525991968463326,0.22315750093527872,0.9499965122163604,0.9241732577220014,0.73,0.9325492269063037,0.9868421052631579,0.7716049382716049,0.8660508083140878,0.8067986230636833,0.00405261024941974,0.22839506172839505,0.0007376080699454945,0.0036851692120334345,-0.005237560793116325,0.006551771261033457,0.10999999999999999
FT_BALANCED,997,0.675,0.9323113519228228,0.9856647951260303,0.7716984661429106,0.865655982793894,0.8067228533995581,0.004421029363003353,0.2283015338570894,0.9493408747058144,0.9235681828846768,0.73,0.9322584908153826,0.9878766054495258,0.769734380845492,0.8652683593544657,0.8052995166245915,0.0037210330471944887,0.23026561915450805,0.00038762343942833066,0.0014233367749665327,-0.0019640852974186496,0.002211810323495489,0.05499999999999994
