candidate_id,seed,threshold,accuracy,precision,recall,f1,f2,fpr,fnr,true_negative,false_positive,false_negative,true_positive,roc_auc,pr_auc
FT_BALANCED,7,0.73,0.9321791991542223,0.9810561212408241,0.7749719416386083,0.8659212038875534,0.8089584879134611,0.005894705817337803,0.2250280583613917,26983,160,2406,8286,0.9547162015744052,0.9291636892316072
FT_BALANCED,29,0.73,0.9327342407823443,0.9870859739327993,0.7720725776281332,0.8664392547887694,0.8072402260859362,0.003978926426703017,0.2279274223718668,27035,108,2437,8255,0.9532529226572504,0.9276318068669108
FT_BALANCED,101,0.73,0.9314391436500594,0.9867756672276989,0.7676767676767676,0.8635455023671751,0.8033512116822612,0.00405261024941974,0.23232323232323232,27033,110,2484,8208,0.9523249851050756,0.9262880610645032
FT_BALANCED,313,0.73,0.9325492269063037,0.9868421052631579,0.7716049382716049,0.8660508083140878,0.8067986230636833,0.00405261024941974,0.22839506172839505,27033,110,2442,8250,0.9499965122163604,0.9241732577220014
FT_BALANCED,997,0.73,0.9322584908153826,0.9878766054495258,0.769734380845492,0.8652683593544657,0.8052995166245915,0.0037210330471944887,0.23026561915450805,27042,101,2462,8230,0.9493408747058144,0.9235681828846768
