split,subset,attack_family,interpretation_status,support_attack,support_benign,PR_AUC,ROC_AUC,precision_at_0_50,recall_at_0_50,f1_at_0_50,fpr_at_0_50,fnr_at_0_50,delta_f1_FULL_minus_ablated,delta_recall_FULL_minus_ablated
CHRONOLOGICAL_NATURAL,FULL,Infilteration,INTERPRETABLE,62256,531524,0.10621515513397228,0.5149184263937691,0.06060606060606061,3.2125417630429196e-05,6.421679590296842e-05,5.8322860303579896e-05,0.9999678745823696,0.0,0.0
CHRONOLOGICAL_NATURAL,FULL,SQL Injection,DESCRIPTIVE_ONLY,0,531524,,,,,,5.8322860303579896e-05,,,
CHRONOLOGICAL_NATURAL,FULL,SSH-Bruteforce,DESCRIPTIVE_ONLY,0,531524,,,,,,5.8322860303579896e-05,,,
CHRONOLOGICAL_NATURAL,NO_DST_PORT,Brute Force -Web,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_DST_PORT,Brute Force -XSS,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_DST_PORT,DDOS attack-HOIC,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_DST_PORT,DDOS attack-LOIC-UDP,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_DST_PORT,DDoS attacks-LOIC-HTTP,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_DST_PORT,DoS attacks-GoldenEye,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_DST_PORT,DoS attacks-Hulk,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_DST_PORT,DoS attacks-SlowHTTPTest,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_DST_PORT,DoS attacks-Slowloris,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
