cell_id,source_stage,family,direction,bridge,variant,identity_duplicate_of,operating_point,threshold,tpr,fpr,frozen_f1,frozen_precision,observed_prevalence,projection_prevalence,stage25_1_ppv,stage25_1_npv,benign_flows_per_day,projected_attack_flows_per_day,projected_total_flows_per_day,tp_per_day,fn_per_day,fp_per_day,tn_per_day,total_alerts_per_day,false_alert_fraction,true_alert_processing_hours_per_day,false_alert_processing_hours_per_day,total_alert_processing_hours_per_day,analyst_days_required,capacity_1_analyst_alerts_per_day,capacity_1_analyst_hours_per_day,aci_1,fp_only_aci_1,capacity_exceeded_1,fp_only_capacity_exceeded_1,alert_headroom_1,hour_headroom_1,exact_total_alert_fpr_ceiling_1,feasible_even_at_fpr_zero_1,actual_fpr_meets_total_capacity_1,fp_only_fpr_ceiling_1,actual_fpr_meets_fp_only_capacity_1,capacity_3_analyst_alerts_per_day,capacity_3_analyst_hours_per_day,aci_3,fp_only_aci_3,capacity_exceeded_3,fp_only_capacity_exceeded_3,alert_headroom_3,hour_headroom_3,exact_total_alert_fpr_ceiling_3,feasible_even_at_fpr_zero_3,actual_fpr_meets_total_capacity_3,fp_only_fpr_ceiling_3,actual_fpr_meets_fp_only_capacity_3,capacity_10_analyst_alerts_per_day,capacity_10_analyst_hours_per_day,aci_10,fp_only_aci_10,capacity_exceeded_10,fp_only_capacity_exceeded_10,alert_headroom_10,hour_headroom_10,exact_total_alert_fpr_ceiling_10,feasible_even_at_fpr_zero_10,actual_fpr_meets_total_capacity_10,fp_only_fpr_ceiling_10,actual_fpr_meets_fp_only_capacity_10
STAGE22_RANDOM,Stage22R-2A,STAGE22_RANDOM,IDS2018_RANDOM_VALIDATION,FULL_70_FEATURE,RANDOM_NATURAL,,BALANCED,0.46,0.968640673325559,5.98869543303694e-05,0.983881786895567,0.9996101915293835,0.13684738945373795,0.001,0.9418289315178459,0.9999686083880653,1000000,1001.001001001001,1001001.001001001,969.6102836091682,31.3907173918328,59.8869543303694,999940.1130456696,1029.4972379395376,0.058171068482154156,32.32034278697227,1.9962318110123134,34.31657459798459,4.289571824748074,240,8.0,4.289571824748074,0.24952897637653917,True,False,-789.4972379395376,-26.31657459798459,-0.0007296102836091683,False,False,0.00024,True,720,24.0,1.4298572749160245,0.08317632545884639,True,False,-309.4972379395376,-10.31657459798459,-0.0002496102836091682,False,False,0.00072,True,2400,80.0,0.42895718247480735,0.024952897637653917,False,False,1370.5027620604624,45.68342540201541,0.0014303897163908314,True,True,0.0024,True
STAGE22_RANDOM,Stage22R-2A,STAGE22_RANDOM,IDS2018_RANDOM_VALIDATION,FULL_70_FEATURE,RANDOM_NATURAL,,BALANCED,0.46,0.968640673325559,5.98869543303694e-05,0.983881786895567,0.9996101915293835,0.13684738945373795,0.0001,0.6179721647233618,0.9999968635757136,1000000,100.0100010001,1000100.0100010001,96.8737547080267,3.136246292073304,59.8869543303694,999940.1130456696,156.7607090383961,0.38202783527663825,3.229125156934223,1.9962318110123134,5.225356967946537,0.6531696209933171,240,8.0,0.6531696209933171,0.24952897637653917,False,False,83.2392909616039,2.774643032053463,0.0001431262452919733,True,True,0.00024,True,720,24.0,0.21772320699777237,0.08317632545884639,False,False,563.239290961604,18.77464303205346,0.0006231262452919734,True,True,0.00072,True,2400,80.0,0.0653169620993317,0.024952897637653917,False,False,2243.2392909616037,74.77464303205346,0.002303126245291973,True,True,0.0024,True
STAGE22_RANDOM,Stage22R-2A,STAGE22_RANDOM,IDS2018_RANDOM_VALIDATION,FULL_70_FEATURE,RANDOM_NATURAL,,SECURITY,0.1,0.9847006033564873,0.006817064646962385,0.971249465522113,0.9581608639666885,0.13684738945373795,0.1,0.9413476063745647,0.9982913235170366,1000000,111111.11111111111,1111111.111111111,109411.17815072082,1699.9329603902947,6817.064646962385,993182.9353530376,116228.24279768321,0.05865239362543533,3647.039271690694,227.23548823207952,3874.2747599227737,484.2843449903467,240,8.0,484.2843449903467,28.40443602900994,True,True,-115988.24279768321,-3866.2747599227737,-0.10917117815072082,False,False,0.00024,False,720,24.0,161.42811499678223,9.468145343003313,True,True,-115508.24279768321,-3850.2747599227737,-0.10869117815072082,False,False,0.00072,False,2400,80.0,48.42843449903467,2.840443602900994,True,True,-113828.24279768321,-3794.2747599227737,-0.10701117815072082,False,False,0.0024,False
STAGE22_RANDOM,Stage22R-2A,STAGE22_RANDOM,IDS2018_RANDOM_VALIDATION,FULL_70_FEATURE,RANDOM_NATURAL,,SECURITY,0.1,0.9847006033564873,0.006817064646962385,0.971249465522113,0.9581608639666885,0.13684738945373795,0.03,0.8170982129918709,0.9995238018366782,1000000,30927.835051546394,1030927.8350515463,30454.65783576765,473.17721577874187,6817.064646962385,993182.9353530376,37271.72248273004,0.18290178700812906,1015.155261192255,227.23548823207952,1242.3907494243347,155.29884367804183,240,8.0,155.29884367804183,28.40443602900994,True,True,-37031.72248273004,-1234.3907494243347,-0.03021465783576765,False,False,0.00024,False,720,24.0,51.766281226013945,9.468145343003313,True,True,-36551.72248273004,-1218.3907494243347,-0.02973465783576765,False,False,0.00072,False,2400,80.0,15.529884367804183,2.840443602900994,True,True,-34871.72248273004,-1162.3907494243347,-0.02805465783576765,False,False,0.0024,False
STAGE22_RANDOM,Stage22R-2A,STAGE22_RANDOM,IDS2018_RANDOM_VALIDATION,FULL_70_FEATURE,RANDOM_NATURAL,,SECURITY,0.1,0.9847006033564873,0.006817064646962385,0.971249465522113,0.9581608639666885,0.13684738945373795,0.01,0.5933396810873244,0.9998444241116745,1000000,10101.0101010101,1010101.0101010101,9946.470740974619,154.53936003548134,6817.064646962385,993182.9353530376,16763.535387937005,0.40666031891267557,331.54902469915396,227.23548823207952,558.7845129312335,69.84806411640419,240,8.0,69.84806411640419,28.40443602900994,True,True,-16523.535387937005,-550.7845129312335,-0.009706470740974618,False,False,0.00024,False,720,24.0,23.282688038801396,9.468145343003313,True,True,-16043.535387937005,-534.7845129312335,-0.009226470740974619,False,False,0.00072,False,2400,80.0,6.9848064116404185,2.840443602900994,True,True,-14363.535387937005,-478.7845129312335,-0.00754647074097462,False,False,0.0024,False
STAGE22_RANDOM,Stage22R-2A,STAGE22_RANDOM,IDS2018_RANDOM_VALIDATION,FULL_70_FEATURE,RANDOM_NATURAL,,SECURITY,0.1,0.9847006033564873,0.006817064646962385,0.971249465522113,0.9581608639666885,0.13684738945373795,0.003,0.3029625756021735,0.999953649863082,1000000,3009.027081243731,1003009.0270812437,2962.990782416712,46.03629882701902,6817.064646962385,993182.9353530376,9780.055429379097,0.6970374243978265,98.7663594138904,227.23548823207952,326.0018476459699,40.75023095574624,240,8.0,40.75023095574624,28.40443602900994,True,True,-9540.055429379097,-318.0018476459699,-0.0027229907824167124,False,False,0.00024,False,720,24.0,13.58341031858208,9.468145343003313,True,True,-9060.055429379097,-302.0018476459699,-0.0022429907824167124,False,False,0.00072,False,2400,80.0,4.075023095574624,2.840443602900994,True,True,-7380.055429379097,-246.00184764596992,-0.0005629907824167128,False,False,0.0024,False
STAGE22_RANDOM,Stage22R-2A,STAGE22_RANDOM,IDS2018_RANDOM_VALIDATION,FULL_70_FEATURE,RANDOM_NATURAL,,SECURITY,0.1,0.9847006033564873,0.006817064646962385,0.971249465522113,0.9581608639666885,0.13684738945373795,0.001,0.1263254841342615,0.9999845804084393,1000000,1001.001001001001,1001001.001001001,985.6862896461334,15.31471135486752,6817.064646962385,993182.9353530376,7802.750936608519,0.8736745158657385,32.856209654871115,227.23548823207952,260.0916978869506,32.51146223586883,240,8.0,32.51146223586883,28.40443602900994,True,True,-7562.750936608519,-252.0916978869506,-0.0007456862896461336,False,False,0.00024,False,720,24.0,10.837154078622943,9.468145343003313,True,True,-7082.750936608519,-236.0916978869506,-0.0002656862896461336,False,False,0.00072,False,2400,80.0,3.2511462235868827,2.840443602900994,True,True,-5402.750936608519,-180.0916978869506,0.0014143137103538662,True,False,0.0024,False
STAGE22_RANDOM,Stage22R-2A,STAGE22_RANDOM,IDS2018_RANDOM_VALIDATION,FULL_70_FEATURE,RANDOM_NATURAL,,SECURITY,0.1,0.9847006033564873,0.006817064646962385,0.971249465522113,0.9581608639666885,0.13684738945373795,0.0001,0.014240369292562213,0.999998459407364,1000000,100.0100010001,1000100.0100010001,98.47990832648138,1.530092673618627,6817.064646962385,993182.9353530376,6915.544555288867,0.9857596307074378,3.2826636108827127,227.23548823207952,230.51815184296223,28.81476898037028,240,8.0,28.81476898037028,28.40443602900994,True,True,-6675.544555288867,-222.51815184296223,0.00014152009167351862,True,False,0.00024,False,720,24.0,9.604922993456759,9.468145343003313,True,True,-6195.544555288867,-206.51815184296223,0.0006215200916735187,True,False,0.00072,False,2400,80.0,2.881476898037028,2.840443602900994,True,True,-4515.544555288867,-150.51815184296223,0.002301520091673518,True,False,0.0024,False
STAGE22_CHRONOLOGICAL,Stage22R-2C,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,6.421679590296842e-05,0.06060606060606061,0.10484691299808009,0.1,0.05767256828058657,0.899997642098817,1000000,111111.11111111111,1111111.111111111,3.5694908478254663,111107.54162026329,58.322860303579894,999941.6771396964,61.89235115140536,0.9423274317194135,0.11898302826084887,1.944095343452663,2.063078371713512,0.257884796464189,240,8.0,0.257884796464189,0.2430119179315829,False,False,178.10764884859464,5.936921628286488,0.00023643050915217453,True,True,0.00024,True,720,24.0,0.08596159882139633,0.08100397264386096,False,False,658.1076488485946,21.936921628286488,0.0007164305091521746,True,True,0.00072,True,2400,80.0,0.025788479646418897,0.02430119179315829,False,False,2338.1076488485946,77.93692162828648,0.002396430509152174,True,True,0.0024,True
STAGE22_CHRONOLOGICAL,Stage22R-2C,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,6.421679590296842e-05,0.06060606060606061,0.10484691299808009,0.03,0.01675032733357292,0.9699992376105526,1000000,30927.835051546394,1030927.8350515463,0.9935696174359546,30926.841481928957,58.322860303579894,999941.6771396964,59.316429921015846,0.9832496726664272,0.033118987247865155,1.944095343452663,1.977214330700528,0.247151791337566,240,8.0,0.247151791337566,0.2430119179315829,False,False,180.68357007898416,6.022785669299472,0.00023900643038256405,True,True,0.00024,True,720,24.0,0.08238393044585535,0.08100397264386096,False,False,660.6835700789842,22.022785669299473,0.0007190064303825641,True,True,0.00072,True,2400,80.0,0.024715179133756603,0.02430119179315829,False,False,2340.6835700789843,78.02278566929947,0.0023990064303825638,True,True,0.0024,True
