cell_id,family,direction,bridge,variant,operating_point,threshold,projection_prevalence,tpr,fpr,tp_per_day,fp_per_day,total_alerts_per_day,total_alert_processing_hours_per_day,analyst_tier,alert_capacity_per_day,capacity_hours_per_day,aci,fp_only_aci,capacity_exceeded,fp_only_capacity_exceeded,alert_headroom,hour_headroom,exact_total_alert_fpr_ceiling,feasible_even_at_fpr_zero,actual_fpr_meets_total_capacity,fp_only_fpr_ceiling,actual_fpr_meets_fp_only_capacity
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.0001,0.00038550501156515033,0.0014975805419886966,0.038554356592174245,1497.5805419886967,1497.6190963452889,49.920636544842964,3,720,24.0,2.08002652270179,2.079972974984301,True,True,-777.6190963452889,-25.920636544842964,0.0007199614456434079,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.0001,0.00038550501156515033,0.0014975805419886966,0.038554356592174245,1497.5805419886967,1497.6190963452889,49.920636544842964,10,2400,80.0,0.624007956810537,0.6239918924952903,False,False,902.3809036547111,30.079363455157036,0.0023999614456434075,True,True,0.0024,True
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.1,0.0006103829349781547,0.0020055538414069734,67.82032610868386,2005.5538414069733,2073.374167515657,69.1124722505219,1,240,8.0,8.639059031315238,8.356474339195723,True,True,-1833.374167515657,-61.112472250521904,0.00017217967389131616,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.1,0.0006103829349781547,0.0020055538414069734,67.82032610868386,2005.5538414069733,2073.374167515657,69.1124722505219,3,720,24.0,2.8796863437717457,2.785491446398574,True,True,-1353.374167515657,-45.112472250521904,0.0006521796738913161,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.1,0.0006103829349781547,0.0020055538414069734,67.82032610868386,2005.5538414069733,2073.374167515657,69.1124722505219,10,2400,80.0,0.8639059031315238,0.8356474339195722,False,False,326.62583248434294,10.887527749478096,0.0023321796738913158,True,True,0.0024,True
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.03,0.0006103829349781547,0.0020055538414069734,18.877822731283135,2005.5538414069733,2024.4316641382566,67.48105547127521,1,240,8.0,8.435131933909402,8.356474339195723,True,True,-1784.4316641382566,-59.48105547127521,0.00022112217726871688,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.03,0.0006103829349781547,0.0020055538414069734,18.877822731283135,2005.5538414069733,2024.4316641382566,67.48105547127521,3,720,24.0,2.8117106446364675,2.785491446398574,True,True,-1304.4316641382566,-43.48105547127521,0.0007011221772687169,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.03,0.0006103829349781547,0.0020055538414069734,18.877822731283135,2005.5538414069733,2024.4316641382566,67.48105547127521,10,2400,80.0,0.8435131933909402,0.8356474339195722,False,False,375.56833586174344,12.518944528724788,0.0023811221772687165,True,True,0.0024,True
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.01,0.0006103829349781547,0.0020055538414069734,6.165484191698532,2005.5538414069733,2011.719325598672,67.05731085328907,1,240,8.0,8.382163856661133,8.356474339195723,True,True,-1771.719325598672,-59.05731085328907,0.00023383451580830146,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.01,0.0006103829349781547,0.0020055538414069734,6.165484191698532,2005.5538414069733,2011.719325598672,67.05731085328907,3,720,24.0,2.7940546188870443,2.785491446398574,True,True,-1291.719325598672,-43.05731085328907,0.0007138345158083016,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.01,0.0006103829349781547,0.0020055538414069734,6.165484191698532,2005.5538414069733,2011.719325598672,67.05731085328907,10,2400,80.0,0.8382163856661133,0.8356474339195722,False,False,388.28067440132804,12.942689146710933,0.002393834515808301,True,True,0.0024,True
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.003,0.0006103829349781547,0.0020055538414069734,1.836658781278299,2005.5538414069733,2007.3905001882517,66.91301667294172,1,240,8.0,8.364127084117715,8.356474339195723,True,True,-1767.3905001882517,-58.91301667294172,0.0002381633412187217,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.003,0.0006103829349781547,0.0020055538414069734,1.836658781278299,2005.5538414069733,2007.3905001882517,66.91301667294172,3,720,24.0,2.7880423613725718,2.785491446398574,True,True,-1287.3905001882517,-42.91301667294172,0.0007181633412187218,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.003,0.0006103829349781547,0.0020055538414069734,1.836658781278299,2005.5538414069733,2007.3905001882517,66.91301667294172,10,2400,80.0,0.8364127084117715,0.8356474339195722,False,False,392.60949981174826,13.086983327058277,0.0023981633412187213,True,True,0.0024,True
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.001,0.0006103829349781547,0.0020055538414069734,0.6109939289070617,2005.5538414069733,2006.1648353358803,66.87216117786268,1,240,8.0,8.359020147232835,8.356474339195723,True,True,-1766.1648353358803,-58.87216117786268,0.00023938900607109294,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.001,0.0006103829349781547,0.0020055538414069734,0.6109939289070617,2005.5538414069733,2006.1648353358803,66.87216117786268,3,720,24.0,2.7863400490776113,2.785491446398574,True,True,-1286.1648353358803,-42.87216117786268,0.000719389006071093,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.001,0.0006103829349781547,0.0020055538414069734,0.6109939289070617,2005.5538414069733,2006.1648353358803,66.87216117786268,10,2400,80.0,0.8359020147232834,0.8356474339195722,False,False,393.8351646641197,13.12783882213732,0.002399389006071093,True,True,0.0024,True
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.0001,0.0006103829349781547,0.0020055538414069734,0.06104439793760923,2005.5538414069733,2005.614885804911,66.85382952683037,1,240,8.0,8.356728690853796,8.356474339195723,True,True,-1765.614885804911,-58.85382952683037,0.00023993895560206238,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.0001,0.0006103829349781547,0.0020055538414069734,0.06104439793760923,2005.5538414069733,2005.614885804911,66.85382952683037,3,720,24.0,2.7855762302845983,2.785491446398574,True,True,-1285.614885804911,-42.85382952683037,0.0007199389556020625,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.17000000178813934,0.0001,0.0006103829349781547,0.0020055538414069734,0.06104439793760923,2005.5538414069733,2005.614885804911,66.85382952683037,10,2400,80.0,0.8356728690853795,0.8356474339195722,False,False,394.38511419508905,13.146170473169633,0.0023999389556020622,True,True,0.0024,True
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.1,0.0013492675404780262,0.0030290259706052783,149.91861560866957,3029.0259706052784,3178.944586213948,105.96481954046493,1,240,8.0,13.245602442558116,12.62094154418866,True,True,-2938.944586213948,-97.96481954046493,9.008138439133042e-05,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.1,0.0013492675404780262,0.0030290259706052783,149.91861560866957,3029.0259706052784,3178.944586213948,105.96481954046493,3,720,24.0,4.415200814186038,4.206980514729553,True,True,-2458.944586213948,-81.96481954046493,0.0005700813843913305,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.1,0.0013492675404780262,0.0030290259706052783,149.91861560866957,3029.0259706052784,3178.944586213948,105.96481954046493,10,2400,80.0,1.3245602442558115,1.262094154418866,True,True,-778.9445862139478,-25.96481954046493,0.00225008138439133,True,False,0.0024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.03,0.0013492675404780262,0.0030290259706052783,41.72992393231009,3029.0259706052784,3070.7558945375886,102.35852981791962,1,240,8.0,12.794816227239952,12.62094154418866,True,True,-2830.7558945375886,-94.35852981791962,0.00019827007606768992,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.03,0.0013492675404780262,0.0030290259706052783,41.72992393231009,3029.0259706052784,3070.7558945375886,102.35852981791962,3,720,24.0,4.264938742413317,4.206980514729553,True,True,-2350.7558945375886,-78.35852981791962,0.0006782700760676899,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.03,0.0013492675404780262,0.0030290259706052783,41.72992393231009,3029.0259706052784,3070.7558945375886,102.35852981791962,10,2400,80.0,1.2794816227239953,1.262094154418866,True,True,-670.7558945375886,-22.358529817919617,0.00235827007606769,True,False,0.0024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.01,0.0013492675404780262,0.0030290259706052783,13.628965055333598,3029.0259706052784,3042.654935660612,101.42183118868707,1,240,8.0,12.677728898585883,12.62094154418866,True,True,-2802.654935660612,-93.42183118868707,0.00022637103494466641,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.01,0.0013492675404780262,0.0030290259706052783,13.628965055333598,3029.0259706052784,3042.654935660612,101.42183118868707,3,720,24.0,4.225909632861961,4.206980514729553,True,True,-2322.654935660612,-77.42183118868707,0.0007063710349446664,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.01,0.0013492675404780262,0.0030290259706052783,13.628965055333598,3029.0259706052784,3042.654935660612,101.42183118868707,10,2400,80.0,1.2677728898585883,1.262094154418866,True,True,-642.654935660612,-21.421831188687065,0.002386371034944666,True,False,0.0024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.003,0.0013492675404780262,0.0030290259706052783,4.059982569141503,3029.0259706052784,3033.08595317442,101.102865105814,1,240,8.0,12.63785813822675,12.62094154418866,True,True,-2793.08595317442,-93.102865105814,0.0002359400174308585,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.003,0.0013492675404780262,0.0030290259706052783,4.059982569141503,3029.0259706052784,3033.08595317442,101.102865105814,3,720,24.0,4.212619379408917,4.206980514729553,True,True,-2313.08595317442,-77.102865105814,0.0007159400174308585,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.003,0.0013492675404780262,0.0030290259706052783,4.059982569141503,3029.0259706052784,3033.08595317442,101.102865105814,10,2400,80.0,1.263785813822675,1.262094154418866,True,True,-633.08595317442,-21.102865105814004,0.0023959400174308585,True,False,0.0024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.001,0.0013492675404780262,0.0030290259706052783,1.3506181586366628,3029.0259706052784,3030.376588763915,101.01255295879717,1,240,8.0,12.626569119849647,12.62094154418866,True,True,-2790.376588763915,-93.01255295879717,0.00023864938184136334,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.001,0.0013492675404780262,0.0030290259706052783,1.3506181586366628,3029.0259706052784,3030.376588763915,101.01255295879717,3,720,24.0,4.208856373283216,4.206980514729553,True,True,-2310.376588763915,-77.01255295879717,0.0007186493818413633,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.001,0.0013492675404780262,0.0030290259706052783,1.3506181586366628,3029.0259706052784,3030.376588763915,101.01255295879717,10,2400,80.0,1.2626569119849647,1.262094154418866,True,True,-630.3765887639152,-21.012552958797173,0.0023986493818413633,True,False,0.0024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.0001,0.0013492675404780262,0.0030290259706052783,0.13494024807260988,3029.0259706052784,3029.160910853351,100.97203036177838,1,240,8.0,12.621503795222297,12.62094154418866,True,True,-2789.160910853351,-92.97203036177838,0.00023986505975192739,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.0001,0.0013492675404780262,0.0030290259706052783,0.13494024807260988,3029.0259706052784,3029.160910853351,100.97203036177838,3,720,24.0,4.2071679317407655,4.206980514729553,True,True,-2309.160910853351,-76.97203036177838,0.0007198650597519275,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE62,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge62,FLAG_CORRECTED_SOURCE_SEMANTICS,SECURITY,0.05000000074505806,0.0001,0.0013492675404780262,0.0030290259706052783,0.13494024807260988,3029.0259706052784,3029.160910853351,100.97203036177838,10,2400,80.0,1.2621503795222297,1.262094154418866,True,True,-629.1609108533512,-20.97203036177838,0.002399865059751927,True,False,0.0024,False
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.1,0.00038550501156515033,0.0013395444043918995,42.833890173905594,1339.5444043918994,1382.378294565805,46.07927648552683,1,240,8.0,5.759909560690854,5.581435018299581,True,True,-1142.378294565805,-38.07927648552683,0.0001971661098260944,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.1,0.00038550501156515033,0.0013395444043918995,42.833890173905594,1339.5444043918994,1382.378294565805,46.07927648552683,3,720,24.0,1.919969853563618,1.8604783394331936,True,True,-662.3782945658049,-22.079276485526833,0.0006771661098260945,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.1,0.00038550501156515033,0.0013395444043918995,42.833890173905594,1339.5444043918994,1382.378294565805,46.07927648552683,10,2400,80.0,0.5759909560690853,0.5581435018299581,False,False,1017.6217054341951,33.92072351447317,0.0023571661098260943,True,True,0.0024,True
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.03,0.00038550501156515033,0.0013395444043918995,11.922835409231455,1339.5444043918994,1351.467239801131,45.04890799337103,1,240,8.0,5.631113499171379,5.581435018299581,True,True,-1111.467239801131,-37.04890799337103,0.00022807716459076856,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.03,0.00038550501156515033,0.0013395444043918995,11.922835409231455,1339.5444043918994,1351.467239801131,45.04890799337103,3,720,24.0,1.8770378330571265,1.8604783394331936,True,True,-631.467239801131,-21.04890799337103,0.0007080771645907686,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.03,0.00038550501156515033,0.0013395444043918995,11.922835409231455,1339.5444043918994,1351.467239801131,45.04890799337103,10,2400,80.0,0.563111349917138,0.5581435018299581,False,False,1048.532760198869,34.95109200662897,0.0023880771645907683,True,True,0.0024,True
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.01,0.00038550501156515033,0.0013395444043918995,3.893990015809599,1339.5444043918994,1343.438394407709,44.7812798135903,1,240,8.0,5.597659976698788,5.581435018299581,True,True,-1103.438394407709,-36.7812798135903,0.0002361060099841904,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.01,0.00038550501156515033,0.0013395444043918995,3.893990015809599,1339.5444043918994,1343.438394407709,44.7812798135903,3,720,24.0,1.8658866588995957,1.8604783394331936,True,True,-623.438394407709,-20.781279813590302,0.0007161060099841904,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.01,0.00038550501156515033,0.0013395444043918995,3.893990015809599,1339.5444043918994,1343.438394407709,44.7812798135903,10,2400,80.0,0.5597659976698788,0.5581435018299581,False,False,1056.561605592291,35.2187201864097,0.0023961060099841904,True,True,0.0024,True
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.003,0.00038550501156515033,0.0013395444043918995,1.159995019754715,1339.5444043918994,1340.704399411654,44.69014664705514,1,240,8.0,5.586268330881892,5.581435018299581,True,True,-1100.704399411654,-36.69014664705514,0.00023884000498024528,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.003,0.00038550501156515033,0.0013395444043918995,1.159995019754715,1339.5444043918994,1340.704399411654,44.69014664705514,3,720,24.0,1.8620894436272974,1.8604783394331936,True,True,-620.7043994116541,-20.690146647055137,0.0007188400049802454,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.003,0.00038550501156515033,0.0013395444043918995,1.159995019754715,1339.5444043918994,1340.704399411654,44.69014664705514,10,2400,80.0,0.5586268330881892,0.5581435018299581,False,False,1059.295600588346,35.30985335294486,0.002398840004980245,True,True,0.0024,True
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.001,0.00038550501156515033,0.0013395444043918995,0.3858909024676179,1339.5444043918994,1339.930295294367,44.6643431764789,1,240,8.0,5.583042897059863,5.581435018299581,True,True,-1099.930295294367,-36.6643431764789,0.00023961410909753239,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.001,0.00038550501156515033,0.0013395444043918995,0.3858909024676179,1339.5444043918994,1339.930295294367,44.6643431764789,3,720,24.0,1.861014299019954,1.8604783394331936,True,True,-619.9302952943669,-20.6643431764789,0.0007196141090975325,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.001,0.00038550501156515033,0.0013395444043918995,0.3858909024676179,1339.5444043918994,1339.930295294367,44.6643431764789,10,2400,80.0,0.5583042897059862,0.5581435018299581,False,False,1060.069704705633,35.3356568235211,0.0023996141090975322,True,True,0.0024,True
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.0001,0.00038550501156515033,0.0013395444043918995,0.038554356592174245,1339.5444043918994,1339.5829587484916,44.65276529161638,1,240,8.0,5.581595661452048,5.581435018299581,True,True,-1099.5829587484916,-36.65276529161638,0.00023996144564340783,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.0001,0.00038550501156515033,0.0013395444043918995,0.038554356592174245,1339.5444043918994,1339.5829587484916,44.65276529161638,3,720,24.0,1.8605318871506829,1.8604783394331936,True,True,-619.5829587484916,-20.652765291616383,0.0007199614456434079,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,STANDARD,0.5,0.0001,0.00038550501156515033,0.0013395444043918995,0.038554356592174245,1339.5444043918994,1339.5829587484916,44.65276529161638,10,2400,80.0,0.5581595661452048,0.5581435018299581,False,False,1060.4170412515084,35.34723470838362,0.0023999614456434075,True,True,0.0024,True
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.18000000715255737,0.1,0.0006103829349781547,0.001962282041826898,67.82032610868386,1962.282041826898,2030.102367935582,67.67007893118607,1,240,8.0,8.458759866398259,8.176175174278741,True,True,-1790.102367935582,-59.67007893118607,0.00017217967389131616,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.18000000715255737,0.1,0.0006103829349781547,0.001962282041826898,67.82032610868386,1962.282041826898,2030.102367935582,67.67007893118607,3,720,24.0,2.8195866221327526,2.7253917247595805,True,True,-1310.102367935582,-43.67007893118607,0.0006521796738913161,True,False,0.00072,False
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.18000000715255737,0.1,0.0006103829349781547,0.001962282041826898,67.82032610868386,1962.282041826898,2030.102367935582,67.67007893118607,10,2400,80.0,0.8458759866398258,0.8176175174278741,False,False,369.8976320644181,12.329921068813931,0.0023321796738913158,True,True,0.0024,True
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.18000000715255737,0.03,0.0006103829349781547,0.001962282041826898,18.877822731283135,1962.282041826898,1981.1598645581812,66.03866215193938,1,240,8.0,8.254832768992422,8.176175174278741,True,True,-1741.1598645581812,-58.03866215193938,0.00022112217726871688,True,False,0.00024,False
STAGE24_2017_TO_2018_BRIDGE70,STAGE24_2017_TO_2018,CICIDS2017_TO_IDS2018,bridge70,FLAG_CORRECTED_SOURCE_SEMANTICS,BALANCED,0.18000000715255737,0.03,0.0006103829349781547,0.001962282041826898,18.877822731283135,1962.282041826898,1981.1598645581812,66.03866215193938,3,720,24.0,2.751610922997474,2.7253917247595805,True,True,-1261.1598645581812,-42.03866215193938,0.0007011221772687169,True,False,0.00072,False
