split,family,subset,component,feature,mean_abs_shap,normalized_importance_share,rank
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,XGBoost,RST Flag Cnt,0.2108430102691054,0.0127828792618342,15
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,XGBoost,Fwd IAT Min,0.2084224884850206,0.0126361291387113,16
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,XGBoost,PSH Flag Cnt,0.1981851037817541,0.0120154623570534,17
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,XGBoost,Fwd IAT Tot,0.1793718808373436,0.0108748641597623,18
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,XGBoost,Flow IAT Std,0.1578575607467908,0.0095705052636956,19
CHRONOLOGICAL_NATURAL,PRIMARY,NO_FWD_SEG_SIZE_MIN,XGBoost,Fwd IAT Std,0.1567313682303822,0.0095022270554473,20
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Dst Port,1.6871000342346452,0.2270977303674457,1
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Fwd Header Len,1.2004307821919542,0.1615879915636908,2
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Bwd Pkt Len Min,0.575963281368767,0.077529459616881,3
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Fwd Seg Size Min,0.4029652702620798,0.0542424849958215,4
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,TotLen Fwd Pkts,0.251880252885732,0.0339051820247739,5
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Pkt Len Std,0.2321395278851501,0.0312479158565151,6
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Init Bwd Win Byts,0.1992058636421509,0.0268147700735138,7
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Flow IAT Min,0.1871291569229216,0.025189144662692,8
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Tot Bwd Pkts,0.1869156839490292,0.0251604094206304,9
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Bwd Pkt Len Std,0.1662475004334951,0.0223782996038139,10
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Fwd IAT Tot,0.1397560291095007,0.0188123266978252,11
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Bwd Pkt Len Max,0.1285836768637635,0.0173084349389565,12
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,TotLen Bwd Pkts,0.1238409040697575,0.0166700181792438,13
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Flow IAT Max,0.1164327752228115,0.0156728222730898,14
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Bwd Pkts/s,0.1142329952226092,0.0153767135449668,15
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Idle Min,0.1135394926337345,0.0152833623146061,16
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Flow IAT Std,0.1040471819855421,0.0140056181616785,17
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Fwd IAT Min,0.0980484870279495,0.0131981438078214,18
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,PSH Flag Cnt,0.0935529462522383,0.0125930065390041,19
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,LightGBM,Flow Duration,0.0923187780859191,0.0124268772142602,20
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,XGBoost,Dst Port,4.688595921853184,0.3020173625466086,1
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,XGBoost,Fwd Header Len,2.7062982254927017,0.1743270407497203,2
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,XGBoost,Pkt Len Std,1.0615443171924592,0.0683797068991364,3
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,XGBoost,Init Bwd Win Byts,0.5100494206164032,0.0328549918462808,4
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,XGBoost,PSH Flag Cnt,0.4451103173383511,0.0286719193390584,5
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,XGBoost,Fwd Seg Size Min,0.430405456698034,0.0277247011737001,6
CHRONOLOGICAL_NATURAL,PRIMARY,NO_INIT_FWD_WIN_BYTS,XGBoost,Flow IAT Min,0.4220187646463484,0.0271844698003512,7
