target_id,group,cpu_mode,batch_size,deployment_package_size_mib,memory_metric_name,memory_value_mib,planned_repetitions,pass_repetitions,resource_limit_oom_repetitions,timeout_resource_limit_repetitions,memory_status,resource_limit_outcome
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1,0.8242263793945312,median_peak_rss_mib,206.1875,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1,0.8242263793945312,median_delta_model_rss_mib,34.65625,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1,0.8242263793945312,median_delta_peak_rss_mib,35.76953125,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,64,0.8242263793945312,median_baseline_rss_mib,170.4296875,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,64,0.8242263793945312,median_loaded_rss_mib,205.015625,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,64,0.8242263793945312,median_peak_rss_mib,206.171875,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,64,0.8242263793945312,median_delta_model_rss_mib,34.61328125,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,64,0.8242263793945312,median_delta_peak_rss_mib,35.7265625,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,256,0.8242263793945312,median_baseline_rss_mib,170.6953125,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,256,0.8242263793945312,median_loaded_rss_mib,205.16796875,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,256,0.8242263793945312,median_peak_rss_mib,206.30078125,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,256,0.8242263793945312,median_delta_model_rss_mib,34.47265625,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,256,0.8242263793945312,median_delta_peak_rss_mib,35.6484375,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1024,0.8242263793945312,median_baseline_rss_mib,171.3984375,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1024,0.8242263793945312,median_loaded_rss_mib,205.54296875,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1024,0.8242263793945312,median_peak_rss_mib,206.671875,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1024,0.8242263793945312,median_delta_model_rss_mib,34.1171875,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1024,0.8242263793945312,median_delta_peak_rss_mib,35.24609375,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,8192,0.8242263793945312,median_baseline_rss_mib,176.91796875,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,8192,0.8242263793945312,median_loaded_rss_mib,216.671875,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,8192,0.8242263793945312,median_peak_rss_mib,217.80078125,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,8192,0.8242263793945312,median_delta_model_rss_mib,39.7265625,5,5,0,0,PASS,NONE
STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,8192,0.8242263793945312,median_delta_peak_rss_mib,40.85546875,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,2.30828857421875,median_baseline_rss_mib,170.296875,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,2.30828857421875,median_loaded_rss_mib,251.46484375,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,2.30828857421875,median_peak_rss_mib,252.13671875,5,5,0,0,PASS,NONE
