run_id,candidate_id,seed,epoch,training_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate,improved_best_checkpoint,epochs_without_improvement,epoch_seconds
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,1,0.5634158997550626,0.5049727377463666,0.9235804775717871,0.8820555537400309,0.0005,True,0,25.247248338000645
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,2,0.4271897423410398,0.41753495234124205,0.9343730419120226,0.9005030952624519,0.0005,True,0,25.17495867800062
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,3,0.3944141159154812,0.38776230630746084,0.9372916383512527,0.9034118985823312,0.0005,True,0,25.167718665999928
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,4,0.3737426989728691,0.3764218959497054,0.9402629977691279,0.9127680011456646,0.0005,True,0,25.18032096800016
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,5,0.36506291854633255,0.3697629906683156,0.9408230416839143,0.913148490529755,0.0005,True,0,25.173686202999306
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,6,0.3608453819655886,0.3664305820708642,0.940149384647045,0.9132306238649155,0.0005,True,0,25.183017982999445
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,7,0.35715704497802975,0.3648478036357214,0.9418057734817324,0.9147550701163384,0.0005,True,0,25.15906678600004
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,8,0.35579674821462354,0.3613061576951711,0.9434487911008356,0.9164960581707224,0.0005,True,0,25.16923843999939
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,9,0.3540530683768708,0.3588935026179473,0.9423486231262536,0.9156406505395926,0.0005,False,1,25.1347423649986
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,10,0.35235174229012406,0.3561233159398346,0.9433290032027377,0.916562388298676,0.0005,True,0,25.172385953999765
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,11,0.35157941690492256,0.3583122335968078,0.944337981244366,0.9173910327124748,0.0005,True,0,25.202472910001234
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,12,0.35075479390593656,0.3560761893632092,0.9443397368517207,0.9172448081423747,0.0005,False,1,25.146939944999758
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,13,0.3493518575261282,0.3551916979650092,0.9443085631917826,0.9175069817519879,0.0005,True,0,25.186794272000043
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,14,0.34871880556514484,0.35576323220700523,0.94380486755388,0.9170090076442693,0.0005,False,1,25.307337979000295
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,15,0.34728856591077356,0.35361968399638055,0.9443888886890357,0.9174837168175061,0.0005,False,2,25.168758677998994
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,16,0.3465575902431457,0.3510896106353599,0.9456542681023518,0.9188052483787306,0.0005,True,0,25.171897270000045
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,17,0.34675406664484676,0.35460502813683803,0.9447191702909363,0.9179182699425855,0.0005,False,1,25.147520096001244
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,18,0.34538023202843415,0.35161891575295684,0.9447173009739787,0.917963012324796,0.0005,False,2,25.1500435199996
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,19,0.34602092908061693,0.35582577769233603,0.944934010802743,0.9181463218385386,0.00025,False,3,25.14054268899963
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,20,0.3431852773813922,0.3503686712198407,0.9454119581070667,0.9186988874970978,0.00025,False,4,25.14787059400078
FT_DEEP_REGULARIZED_seed_29,FT_DEEP_REGULARIZED,29,21,0.34277764511836206,0.3496107395257379,0.9458032948742645,0.9190356544238688,0.00025,True,0,25.22812629800137
