run_id,candidate_id,seed,epoch,training_loss,validation_loss,validation_roc_auc,validation_pr_auc,learning_rate,improved_best_checkpoint,epochs_without_improvement,epoch_seconds
FT_BALANCED_seed_101,FT_BALANCED,101,1,0.5271091501691035,0.4293091771797033,0.931470015074034,0.9016125082840649,0.0005,True,0,19.033056039001167
FT_BALANCED_seed_101,FT_BALANCED,101,2,0.41302865804171907,0.38011633652400606,0.9365321340098959,0.9091397713442139,0.0005,True,0,18.986117738999383
FT_BALANCED_seed_101,FT_BALANCED,101,3,0.3789694360078476,0.3715568794573379,0.9401001346059823,0.9132163492258427,0.0005,True,0,19.007037903998935
FT_BALANCED_seed_101,FT_BALANCED,101,4,0.36684073619703933,0.3710335832512078,0.9394534973827977,0.9115722633670752,0.0005,False,1,19.020028140999784
FT_BALANCED_seed_101,FT_BALANCED,101,5,0.360285279376456,0.36619817187074977,0.9398031216773107,0.9117289423259581,0.0005,False,2,19.09994307499983
FT_BALANCED_seed_101,FT_BALANCED,101,6,0.35625488957832807,0.3627520369698857,0.9415773739612093,0.9147258818121238,0.0005,True,0,19.023955604001458
FT_BALANCED_seed_101,FT_BALANCED,101,7,0.35413628190679936,0.36325226452906095,0.9429674807488608,0.9162457823538842,0.0005,True,0,19.02868321800088
FT_BALANCED_seed_101,FT_BALANCED,101,8,0.3532178375216909,0.3614016595929054,0.9423158144600545,0.9150029039954055,0.0005,False,1,18.965535354000167
FT_BALANCED_seed_101,FT_BALANCED,101,9,0.35124838302072364,0.35955480633000014,0.9424676701890593,0.9155301680114267,0.0005,False,2,18.99952185300026
FT_BALANCED_seed_101,FT_BALANCED,101,10,0.35101351475391346,0.35678294184060777,0.9439277928032958,0.9171068590840645,0.0005,True,0,19.08493398199971
FT_BALANCED_seed_101,FT_BALANCED,101,11,0.3494178509175228,0.355177734867654,0.9432838656589817,0.9164011531244336,0.0005,False,1,18.9798421659998
FT_BALANCED_seed_101,FT_BALANCED,101,12,0.34776445848355364,0.353042565985433,0.9456647707347703,0.9187156942104996,0.0005,True,0,18.970255115000327
FT_BALANCED_seed_101,FT_BALANCED,101,13,0.34678995354543973,0.35414158445818034,0.944597147826853,0.9175334833185883,0.0005,False,1,18.97625659300138
FT_BALANCED_seed_101,FT_BALANCED,101,14,0.34565767546498655,0.3540321286389137,0.9439730302736726,0.9172089589274425,0.0005,False,2,18.956999156000165
FT_BALANCED_seed_101,FT_BALANCED,101,15,0.3442572518531379,0.35167238134460027,0.945482523530066,0.9189665050084044,0.0005,True,0,19.0627015150003
FT_BALANCED_seed_101,FT_BALANCED,101,16,0.3437311686672226,0.3518182388948799,0.9462436232516098,0.9195105392297865,0.0005,True,0,19.044141772999865
FT_BALANCED_seed_101,FT_BALANCED,101,17,0.3428885655841608,0.3534329354471585,0.9451774682312942,0.9185923501449171,0.0005,False,1,18.985268873999303
FT_BALANCED_seed_101,FT_BALANCED,101,18,0.3424187684783403,0.34871445776954013,0.9467729138874145,0.9199524369940235,0.0005,True,0,19.000271097998848
FT_BALANCED_seed_101,FT_BALANCED,101,19,0.34139932845699955,0.3481173822598428,0.946542558906295,0.9197600039587979,0.0005,False,1,18.96845366499838
FT_BALANCED_seed_101,FT_BALANCED,101,20,0.34236473188480665,0.3489789588583403,0.94642294674122,0.9197520355765796,0.0005,False,2,19.03125542000089
