run_id,candidate_id,seed,threshold,accuracy,precision,recall,f1,f2,fpr,fnr,true_negative,false_positive,false_negative,true_positive
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.42999999999999977,0.9121712699881063,0.8757010298766187,0.8032173587729143,0.8378945314405581,0.8167379933428436,0.04491028994584239,0.19678264122708566,25924,1219,2104,8588
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.4349999999999998,0.9145235892691952,0.886986301369863,0.7993827160493827,0.8409090909090909,0.8154911838790933,0.040120841469255424,0.2006172839506173,26054,1089,2145,8547
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.4399999999999998,0.9159508391700806,0.8937106918238994,0.7974186307519641,0.8428232502965599,0.8149805001147051,0.03735769811737833,0.2025813692480359,26129,1014,2166,8526
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.4449999999999998,0.9169287696577243,0.8983641160949868,0.796109240553685,0.844151336341548,0.8146545948739543,0.0354787606381019,0.203890759446315,26180,963,2180,8512
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.4499999999999998,0.9181181445751289,0.9041941664892484,0.7944257388701833,0.8457632181619038,0.8141942410183657,0.033157720222525146,0.2055742611298167,26243,900,2198,8494
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.4549999999999998,0.9190167834016123,0.9084386378239452,0.7933969322858212,0.8470294558162756,0.8140137412198213,0.03149983421139889,0.20660306771417883,26288,855,2209,8483
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.4599999999999998,0.9197832694594952,0.9121541608353967,0.7924616535727647,0.8481057004153947,0.813819467122577,0.030062999668422796,0.20753834642723532,26327,816,2219,8473
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.4649999999999998,0.9204176027487776,0.9151443087233813,0.7918069584736251,0.8490197061625633,0.8137411330475403,0.028920900416313598,0.20819304152637486,26358,785,2226,8466
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.4699999999999998,0.921289811021541,0.9196040034812881,0.7905910961466517,0.8502313417823375,0.8134141647421093,0.02722617249382898,0.2094089038533483,26404,739,2239,8453
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.47499999999999976,0.9217655609885027,0.9225136612021858,0.7894687616909839,0.8508214897691765,0.8129165222080974,0.026120915153078142,0.2105312383090161,26434,709,2251,8441
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.47999999999999976,0.9218977137571032,0.9249697901790619,0.7875046763935653,0.8507198787572621,0.811628848489522,0.025163025457760748,0.21249532360643472,26460,683,2272,8420
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.48499999999999976,0.9227170609224263,0.9290764471939903,0.7865693976805088,0.851904376012966,0.8114627556927828,0.023652507092067936,0.2134306023194912,26501,642,2282,8410
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.48999999999999977,0.92366856085635,0.9342310260405075,0.785166479610924,0.8532371175932514,0.8110484213780577,0.02177356961279151,0.21483352038907594,26552,591,2297,8395
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.4949999999999998,0.9241178802695916,0.9370738795126858,0.7841376730265619,0.853811293854066,0.8105965387218408,0.020741996094757395,0.21586232697343807,26580,563,2308,8384
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.4999999999999998,0.9248843663274745,0.9410112359550562,0.783295922184811,0.8549407921600654,0.8104629557946891,0.01934200346313967,0.21670407781518894,26618,525,2317,8375
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5049999999999998,0.9252808246332761,0.9447020241999321,0.7813318368873925,0.8552853852060405,0.8093235938075216,0.018015694654238662,0.21866816311260756,26654,489,2338,8354
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5099999999999998,0.9257565746002379,0.9472370361965279,0.7807706696595585,0.8559856447064856,0.8092126945968477,0.01713148878163799,0.21922933034044145,26678,465,2344,8348
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5149999999999998,0.9261530329060393,0.9495673952641166,0.780115974560419,0.8565413842678169,0.8089889819987585,0.016320966731754042,0.219884025439581,26700,443,2351,8341
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5199999999999998,0.9262587551209198,0.9506158759124088,0.7795548073325851,0.8566289825282631,0.8086580254579323,0.01595254761817043,0.22044519266741489,26710,433,2357,8335
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5249999999999998,0.926575921765561,0.952435399039561,0.7790871679760568,0.8570840621463114,0.8085180727569204,0.015326235125078289,0.22091283202394313,26727,416,2362,8330
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5299999999999998,0.9268137967490419,0.9537280952926355,0.7788065843621399,0.85743705915667,0.8084623002388396,0.014884132188777955,0.22119341563786007,26739,404,2365,8327
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5349999999999998,0.9270252411788027,0.9555427914991385,0.777964833520389,0.8576584007836262,0.8079964253103569,0.014257819695685812,0.2220351664796109,26756,387,2374,8318
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5399999999999998,0.9271309633936831,0.9567169333486819,0.7773101384212495,0.8577325971412353,0.8075988728014769,0.013852558670743838,0.22268986157875048,26767,376,2381,8311
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5449999999999998,0.9272895467160037,0.9578000691802144,0.7769360269360269,0.8579395817195972,0.8074298711144806,0.013484139557160225,0.22306397306397308,26777,366,2385,8307
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5499999999999998,0.9274745605920444,0.958997458997459,0.7765619154508043,0.8581912144702842,0.8072764749348579,0.01307887853221825,0.22343808454919567,26788,355,2389,8303
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5549999999999998,0.9281881855424872,0.9628554846198492,0.7758136924803591,0.8592738385041695,0.8071735788101123,0.011789411634675607,0.22418630751964086,26823,320,2397,8295
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5599999999999998,0.928161754988767,0.9632814315593772,0.7753460531238309,0.8591563892631361,0.8068283567563359,0.011642043989242162,0.2246539468761691,26827,316,2402,8290
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5649999999999998,0.9283467688648077,0.9648223645894001,0.7746913580246914,0.8593660839342222,0.8064767394309972,0.011126257230225103,0.22530864197530864,26841,302,2409,8283
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5699999999999998,0.9284524910796881,0.9653805804872363,0.7745978301533857,0.8595298635255046,0.8064736011841004,0.010942047673433297,0.2254021698466143,26846,297,2410,8282
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5749999999999997,0.9285582132945686,0.966157077838721,0.7743172465394688,0.8596646072374228,0.8063385082883691,0.01068415429392477,0.22568275346053124,26853,290,2413,8279
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5799999999999997,0.9285317827408485,0.9663708547407753,0.7740366629255518,0.8595762359783963,0.8061248344112834,0.010610470471208047,0.22596333707444818,26855,288,2416,8276
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5849999999999997,0.9285846438482886,0.9668146763262444,0.7738496071829405,0.8596363636363636,0.806024237228695,0.010463102825774602,0.22615039281705948,26859,284,2418,8274
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5899999999999997,0.928690366063169,0.9677041890943131,0.7734754956977179,0.8597567314689677,0.8058229722882644,0.010168367534907711,0.22652450430228208,26867,276,2422,8270
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5949999999999998,0.9288753799392098,0.9690467815687653,0.7730078563411896,0.8599968784142343,0.8056026668226212,0.009726264598607376,0.22699214365881032,26879,264,2427,8265
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.5999999999999998,0.9290603938152504,0.9700633951631839,0.7728208005985784,0.8602811035918793,0.8055804703037867,0.009394687396382124,0.22717919940142162,26888,255,2429,8263
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6049999999999998,0.9292189771375711,0.9711900282220132,0.7724466891133558,0.8604917691185664,0.8054103604306444,0.00902626828279851,0.2275533108866442,26898,245,2433,8259
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6099999999999998,0.9293246993524514,0.9719802213327055,0.7721661054994389,0.8606275409152508,0.8052748624712264,0.008768374903289983,0.22783389450056116,26905,238,2436,8256
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6149999999999998,0.9294039910136117,0.9724349157733537,0.7720725776281332,0.8607476148271728,0.8052558674912695,0.008621007257856538,0.2279274223718668,26909,234,2437,8255
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6199999999999998,0.9293246993524514,0.9726479603867012,0.7716049382716049,0.8605403150099092,0.8048780487804879,0.008547323435139816,0.22839506172839505,26911,232,2442,8250
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6249999999999998,0.9294568521210519,0.9736686739874838,0.7712308267863823,0.8607066437033558,0.8046919218533481,0.008215746232914564,0.22876917321361767,26920,223,2446,8246
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6299999999999998,0.9297740187656931,0.9769678261901935,0.7696408529741863,0.8609992152759612,0.8037545662323455,0.007147330803522087,0.2303591470258137,26949,194,2463,8229
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6349999999999998,0.9298797409805736,0.9776589423648248,0.769453797231575,0.8611503637410374,0.8036848172244689,0.006926279335371919,0.230546202768425,26955,188,2465,8227
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6399999999999998,0.9298268798731334,0.9776536312849162,0.7692667414889637,0.8610311436796649,0.8035208378109063,0.006926279335371919,0.2307332585110363,26955,188,2467,8225
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6449999999999998,0.9297740187656931,0.9778755798739146,0.7688926300037411,0.8608827687313473,0.8032242305813385,0.0068525955126551965,0.2311073699962589,26957,186,2471,8221
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6499999999999997,0.9298797409805736,0.9783410686659526,0.7688926300037411,0.8610631055250065,0.8032870180375603,0.006705227867221751,0.2311073699962589,26961,182,2471,8221
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6549999999999997,0.930011893749174,0.9789235532269588,0.7688926300037411,0.8612886327920377,0.803365516163077,0.006521018310429945,0.2311073699962589,26966,177,2471,8221
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6599999999999997,0.9309898242368178,0.9846467554276118,0.7677702955480733,0.8627883756371854,0.8031503766754721,0.0047157646538702426,0.23222970445192667,27015,128,2483,8209
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6649999999999997,0.9310426853442579,0.984883023395321,0.7677702955480733,0.8628790665895831,0.8031818092871259,0.00464208083115352,0.23222970445192667,27017,126,2483,8209
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6699999999999997,0.9310955464516981,0.9851194047761911,0.7677702955480733,0.862969776609724,0.8032132443592102,0.004568397008436797,0.23222970445192667,27019,124,2483,8209
