run_id,candidate_id,seed,threshold,accuracy,precision,recall,f1,f2,fpr,fnr,true_negative,false_positive,false_negative,true_positive
FT_COMPACT_seed_29,FT_COMPACT,29,0.05,0.5840888066604996,0.4043972706595906,0.9977553310886644,0.5755287009063444,0.7713889049574825,0.5788601112625723,0.002244668911335578,11431,15712,24,10668
FT_COMPACT_seed_29,FT_COMPACT,29,0.055,0.5884762785780362,0.4069368131868132,0.9974747474747475,0.5780487804878048,0.7730949895615865,0.5726338282430092,0.0025252525252525255,11600,15543,27,10665
FT_COMPACT_seed_29,FT_COMPACT,29,0.06,0.5901678340161226,0.4078977577102625,0.9970071081182192,0.5789387932439037,0.7735624510173871,0.5700917363592823,0.0029928918817807705,11669,15474,32,10660
FT_COMPACT_seed_29,FT_COMPACT,29,0.065,0.5909078895202855,0.40830012262415694,0.996539468761691,0.5792649777101229,0.7736262778810408,0.5688759532844564,0.003460531238309016,11702,15441,37,10655
FT_COMPACT_seed_29,FT_COMPACT,29,0.06999999999999999,0.5912779172723669,0.40851928533087956,0.996539468761691,0.579485506064067,0.7737835875090776,0.5683601665254393,0.003460531238309016,11716,15427,37,10655
FT_COMPACT_seed_29,FT_COMPACT,29,0.07499999999999998,0.5914629311484075,0.40861493613593647,0.9963524130190797,0.5795500911242282,0.7737619663272273,0.5680285893232141,0.003647586980920314,11725,15418,39,10653
FT_COMPACT_seed_29,FT_COMPACT,29,0.07999999999999999,0.5943967226113387,0.4103551891517066,0.996258885147774,0.5812824010914053,0.7749614410848878,0.5639022952510776,0.0037411148522259632,11837,15306,40,10652
FT_COMPACT_seed_29,FT_COMPACT,29,0.08499999999999999,0.5962204308180257,0.41144887790181156,0.996258885147774,0.5823788305404445,0.7757402741162591,0.5613602033673507,0.0037411148522259632,11906,15237,40,10652
FT_COMPACT_seed_29,FT_COMPACT,29,0.08999999999999998,0.5973305140742698,0.41211065970207006,0.9961653572764684,0.5830254262802091,0.77616486671622,0.5597760011789412,0.0038346427235316123,11949,15194,41,10651
FT_COMPACT_seed_29,FT_COMPACT,29,0.09499999999999997,0.598440597330514,0.4127679367417342,0.9959783015338571,0.5836507632018854,0.7765397348578762,0.5581549570791733,0.0040216984661429105,11993,15150,43,10649
FT_COMPACT_seed_29,FT_COMPACT,29,0.09999999999999998,0.6014801110083257,0.41460280373831776,0.9957912457912458,0.5854503464203233,0.7777436886395511,0.553844453450245,0.004208754208754209,12110,15033,45,10647
FT_COMPACT_seed_29,FT_COMPACT,29,0.10499999999999998,0.6027752081406106,0.41538881735533967,0.9956977179199401,0.5862173398309518,0.7782505080632193,0.552002357882327,0.004302282080059858,12160,14983,46,10646
FT_COMPACT_seed_29,FT_COMPACT,29,0.10999999999999997,0.6033038192150125,0.41570664271488267,0.9956041900486345,0.5865175349183174,0.7784277879341867,0.5512286777438014,0.004395809951365507,12181,14962,47,10645
FT_COMPACT_seed_29,FT_COMPACT,29,0.11499999999999998,0.6038059997356945,0.41600875478777455,0.9955106621773289,0.5868019185181101,0.7785937911460924,0.5504918395166342,0.004489337822671156,12201,14942,48,10644
FT_COMPACT_seed_29,FT_COMPACT,29,0.11999999999999997,0.6047574996696181,0.4165949119373777,0.9955106621773289,0.587384802163236,0.7790040692057731,0.5491655307077331,0.004489337822671156,12237,14906,48,10644
FT_COMPACT_seed_29,FT_COMPACT,29,0.12499999999999996,0.6050746663142593,0.41679066489153416,0.9955106621773289,0.5875793541264146,0.7791409246625479,0.5487234277714328,0.004489337822671156,12249,14894,48,10644
FT_COMPACT_seed_29,FT_COMPACT,29,0.12999999999999995,0.6140874851328135,0.4223449481505026,0.9942012719790497,0.5928445944061794,0.7823424643419639,0.5356445492392146,0.005798728020950243,12604,14539,62,10630
FT_COMPACT_seed_29,FT_COMPACT,29,0.13499999999999995,0.6141932073476939,0.42240591344434286,0.9941077441077442,0.5928880211964858,0.7823379605776449,0.5354603396824227,0.005892255892255892,12609,14534,63,10629
FT_COMPACT_seed_29,FT_COMPACT,29,0.13999999999999996,0.6145632350997754,0.4226410592866516,0.9941077441077442,0.5931196116179794,0.782499226997659,0.5349445529234057,0.005892255892255892,12623,14520,63,10629
FT_COMPACT_seed_29,FT_COMPACT,29,0.14499999999999996,0.6155147350336989,0.42324692390395413,0.9941077441077442,0.593715961457897,0.7829142175277324,0.5336182441145046,0.005892255892255892,12659,14484,63,10629
FT_COMPACT_seed_29,FT_COMPACT,29,0.14999999999999997,0.6302365534557949,0.4325341625071598,0.9887766554433222,0.6018102123299368,0.7864901056390419,0.5109973105404708,0.01122334455667789,13273,13870,120,10572
FT_COMPACT_seed_29,FT_COMPACT,29,0.15499999999999997,0.6314259283731994,0.43331009881503957,0.9884025439580996,0.6024913770987145,0.7868129904552019,0.5091920568839111,0.011597456041900486,13322,13821,124,10568
FT_COMPACT_seed_29,FT_COMPACT,29,0.15999999999999995,0.6321924144310823,0.43382594417077175,0.9884025439580996,0.6029898436608467,0.7871529019187224,0.5081236414545187,0.011597456041900486,13351,13792,124,10568
FT_COMPACT_seed_29,FT_COMPACT,29,0.16499999999999992,0.6326945949517643,0.43415916841283536,0.9883090160867939,0.6032942251148983,0.7873247202229275,0.5073868032273514,0.011690983913206136,13371,13772,125,10567
FT_COMPACT_seed_29,FT_COMPACT,29,0.16999999999999993,0.6337518171005683,0.4348685022842326,0.9882154882154882,0.6039612449627025,0.7877432341757996,0.5058762848616586,0.011784511784511785,13412,13731,126,10566
FT_COMPACT_seed_29,FT_COMPACT,29,0.17499999999999993,0.6352847892163341,0.43588262000082545,0.9877478488589599,0.6048509492855302,0.788169619535203,0.5035552444460819,0.01225215114104003,13475,13668,131,10561
FT_COMPACT_seed_29,FT_COMPACT,29,0.17999999999999994,0.6368970529932602,0.43696713848191376,0.987467265245043,0.6058415103001091,0.7887344987300163,0.5011973621191468,0.012532734754956977,13539,13604,134,10558
FT_COMPACT_seed_29,FT_COMPACT,29,0.18499999999999994,0.6407823443901149,0.43957143452703545,0.9861578750467639,0.6080913521151129,0.7897535765111227,0.4952658143904506,0.013842124953236064,13700,13443,148,10544
FT_COMPACT_seed_29,FT_COMPACT,29,0.18999999999999995,0.653944760142725,0.448522790617898,0.9783015338570894,0.6150589480492752,0.7913571093525398,0.4738238219798843,0.021698466142910586,14282,12861,232,10460
FT_COMPACT_seed_29,FT_COMPACT,29,0.19499999999999995,0.6659706620853707,0.45719313682358115,0.9719416386083053,0.6218658368739154,0.7933066658523925,0.45455550233946135,0.028058361391694726,14805,12338,300,10392
FT_COMPACT_seed_29,FT_COMPACT,29,0.1999999999999999,0.6698295229285054,0.4601063829787234,0.9708193041526375,0.6243233489714904,0.7944526083761941,0.4487344803448403,0.029180695847362513,14963,12180,312,10380
FT_COMPACT_seed_29,FT_COMPACT,29,0.2049999999999999,0.6741112726311617,0.4633589835361489,0.9686681631126075,0.6268611548238712,0.7952242014742015,0.44191872674354343,0.031331836887392446,15148,11995,335,10357
FT_COMPACT_seed_29,FT_COMPACT,29,0.2099999999999999,0.6771243557552531,0.46568185912448207,0.9670781893004116,0.628647859922179,0.7957273902604198,0.43709243635559814,0.03292181069958848,15279,11864,352,10340
FT_COMPACT_seed_29,FT_COMPACT,29,0.2149999999999999,0.6809039249372274,0.46866064539554303,0.9657687991021324,0.6310771581359816,0.7967469637814231,0.43130825627233543,0.03423120089786756,15436,11707,366,10326
FT_COMPACT_seed_29,FT_COMPACT,29,0.21999999999999992,0.6872736883837717,0.47374965460071844,0.9621212121212122,0.6348824291797815,0.7976644645017215,0.42099252109199425,0.03787878787878788,15716,11427,405,10287
FT_COMPACT_seed_29,FT_COMPACT,29,0.22499999999999992,0.6892559799127792,0.47536660961280475,0.9610924055368499,0.6361075861215142,0.7980119593072922,0.41782411671517516,0.03890759446315002,15802,11341,416,10276
FT_COMPACT_seed_29,FT_COMPACT,29,0.22999999999999993,0.6912382714417867,0.47699172631774656,0.9597830153385709,0.6372725579084643,0.7982016738744905,0.414545186604281,0.0402169846614291,15891,11252,430,10262
FT_COMPACT_seed_29,FT_COMPACT,29,0.23499999999999993,0.6940134795823972,0.47930018243907,0.9582865693976805,0.6389971623686426,0.7986592875516407,0.4100873153299193,0.04171343060231949,16012,11131,446,10246
FT_COMPACT_seed_29,FT_COMPACT,29,0.23999999999999988,0.6972644376899696,0.4820469324286118,0.9567901234567902,0.6410979507426208,0.7993436474449133,0.4049662896511071,0.043209876543209874,16151,10992,462,10230
FT_COMPACT_seed_29,FT_COMPACT,29,0.24499999999999988,0.7014404651777455,0.48563956252971946,0.9552001496445941,0.6439064371729399,0.8004169409699363,0.39851895516339386,0.04479985035540591,16326,10817,479,10213
FT_COMPACT_seed_29,FT_COMPACT,29,0.2499999999999999,0.7052200343597198,0.48893582297316757,0.9526748971193416,0.6462172878667723,0.8007735727425669,0.39225583023247246,0.047325102880658436,16496,10647,506,10186
